algorithm,dataset,attack,evaluations,indicator,value,dir
moead,cifar10,FGSM,1000,hv_2obj,51.124412600951445,results/moead/cifar10/2026-09-06_03-30-00_15798821/search/
moead,cifar10,FGSM,1040,hv,152224.69452181616,results/moead/cifar10/2026-09-06_03-30-00_15798821/search/
moead,cifar10,FGSM,1040,r2,0.1513643108475627,results/moead/cifar10/2026-09-06_03-30-00_15798821/search/
moead,cifar10,FGSM,1040,hv_2obj,51.124412600951445,results/moead/cifar10/2026-09-06_03-30-00_15798821/search/
moead,cifar10,FGSM,1080,hv,152224.69452181616,results/moead/cifar10/2026-09-06_03-30-00_15798821/search/
moead,cifar10,FGSM,1080,r2,0.1513643108475627,results/moead/cifar10/2026-09-06_03-30-00_15798821/search/
moead,cifar10,FGSM,1080,hv_2obj,51.124412600951445,results/moead/cifar10/2026-09-06_03-30-00_15798821/search/
moead,cifar10,FGSM,1120,hv,152225.77841044802,results/moead/cifar10/2026-09-06_03-30-00_15798821/search/
moead,cifar10,FGSM,1120,r2,0.1513643108475627,results/moead/cifar10/2026-09-06_03-30-00_15798821/search/
moead,cifar10,FGSM,1120,hv_2obj,51.124412600951445,results/moead/cifar10/2026-09-06_03-30-00_15798821/search/
moead,cifar10,FGSM,1160,hv,152225.8390290883,results/moead/cifar10/2026-09-06_03-30-00_15798821/search/
moead,cifar10,FGSM,1160,r2,0.1513643108475627,results/moead/cifar10/2026-09-06_03-30-00_15798821/search/
moead,cifar10,FGSM,1160,hv_2obj,51.124412600951445,results/moead/cifar10/2026-09-06_03-30-00_15798821/search/
moead,cifar10,FGSM,1200,hv,152226.33663404285,results/moead/cifar10/2026-09-06_03-30-00_15798821/search/
moead,cifar10,FGSM,1200,r2,0.1513643108475627,results/moead/cifar10/2026-09-06_03-30-00_15798821/search/
moead,cifar10,FGSM,1200,hv_2obj,51.124412600951445,results/moead/cifar10/2026-09-06_03-30-00_15798821/search/
moead,cifar10,FGSM,1240,hv,152236.21004446028,results/moead/cifar10/2026-09-06_03-30-00_15798821/search/
moead,cifar10,FGSM,1240,r2,0.1513643108475627,results/moead/cifar10/2026-09-06_03-30-00_15798821/search/
moead,cifar10,FGSM,1240,hv_2obj,51.124412600951445,results/moead/cifar10/2026-09-06_03-30-00_15798821/search/
moead,cifar10,FGSM,40,hv,148915.05009902167,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,40,r2,0.153354555731065,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,40,hv_2obj,50.758938441082655,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,80,hv,149565.9080287993,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,80,r2,0.15240605463700635,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,80,hv_2obj,50.96142134288351,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,120,hv,149652.13934294556,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,120,r2,0.15240605463700635,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,120,hv_2obj,50.96142134288351,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,160,hv,149842.76884559047,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,160,r2,0.15240605463700635,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,160,hv_2obj,50.96142134288351,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,200,hv,149842.76884559047,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,200,r2,0.15240605463700635,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,200,hv_2obj,50.96142134288351,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,240,hv,149843.02721761903,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,240,r2,0.15240605463700635,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,240,hv_2obj,50.96142134288351,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,280,hv,149845.40222757572,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,280,r2,0.15240605463700635,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,280,hv_2obj,50.96142134288351,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,320,hv,150147.62953781337,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,320,r2,0.15240605463700635,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,320,hv_2obj,50.96142134288351,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,360,hv,150150.26997733253,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,360,r2,0.15240605463700635,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,360,hv_2obj,50.96142134288351,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,400,hv,150150.26997733253,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,400,r2,0.15240605463700635,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,400,hv_2obj,50.96142134288351,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,440,hv,150150.26997733253,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,440,r2,0.15240605463700635,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,440,hv_2obj,50.96142134288351,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,480,hv,150425.95992303136,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,480,r2,0.15240605463700635,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,480,hv_2obj,50.96142134288351,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,520,hv,150428.39941165244,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,520,r2,0.15240605463700635,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,520,hv_2obj,50.96142134288351,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,560,hv,150428.39941165244,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,560,r2,0.15240605463700635,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,560,hv_2obj,50.96142134288351,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,600,hv,150428.39941165244,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,600,r2,0.15240605463700635,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,600,hv_2obj,50.96142134288351,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,640,hv,150428.39941165244,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,640,r2,0.15240605463700635,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,640,hv_2obj,50.96142134288351,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,680,hv,150428.39941165244,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,680,r2,0.15240605463700635,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,680,hv_2obj,50.96142134288351,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,720,hv,150428.70545058456,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
moead,cifar10,FGSM,720,r2,0.15240605463700635,results/moead/cifar10/2026-09-06_07-31-47_65381509/search/
