algorithm,dataset,attack,evaluations,indicator,value,dir
moras,cifar10,FGSM,1040,hv,159629.8438488714,results/moras/cifar10/2026-09-06_04-28-39_15798821/search/
moras,cifar10,FGSM,1040,r2,0.13800133637552764,results/moras/cifar10/2026-09-06_04-28-39_15798821/search/
moras,cifar10,FGSM,1040,hv_2obj,53.51082760027442,results/moras/cifar10/2026-09-06_04-28-39_15798821/search/
moras,cifar10,FGSM,1080,hv,159631.53631659943,results/moras/cifar10/2026-09-06_04-28-39_15798821/search/
moras,cifar10,FGSM,1080,r2,0.13800133637552764,results/moras/cifar10/2026-09-06_04-28-39_15798821/search/
moras,cifar10,FGSM,1080,hv_2obj,53.51082760027442,results/moras/cifar10/2026-09-06_04-28-39_15798821/search/
moras,cifar10,FGSM,1120,hv,159633.06171330507,results/moras/cifar10/2026-09-06_04-28-39_15798821/search/
moras,cifar10,FGSM,1120,r2,0.13800133637552764,results/moras/cifar10/2026-09-06_04-28-39_15798821/search/
moras,cifar10,FGSM,1120,hv_2obj,53.51082760027442,results/moras/cifar10/2026-09-06_04-28-39_15798821/search/
moras,cifar10,FGSM,1160,hv,159637.9535039331,results/moras/cifar10/2026-09-06_04-28-39_15798821/search/
moras,cifar10,FGSM,1160,r2,0.13800133637552764,results/moras/cifar10/2026-09-06_04-28-39_15798821/search/
moras,cifar10,FGSM,1160,hv_2obj,53.51082760027442,results/moras/cifar10/2026-09-06_04-28-39_15798821/search/
moras,cifar10,FGSM,1200,hv,159638.0620493525,results/moras/cifar10/2026-09-06_04-28-39_15798821/search/
moras,cifar10,FGSM,1200,r2,0.13800133637552764,results/moras/cifar10/2026-09-06_04-28-39_15798821/search/
moras,cifar10,FGSM,1200,hv_2obj,53.51082760027442,results/moras/cifar10/2026-09-06_04-28-39_15798821/search/
moras,cifar10,FGSM,1240,hv,159638.08591902486,results/moras/cifar10/2026-09-06_04-28-39_15798821/search/
moras,cifar10,FGSM,1240,r2,0.13800133637552764,results/moras/cifar10/2026-09-06_04-28-39_15798821/search/
moras,cifar10,FGSM,1240,hv_2obj,53.51082760027442,results/moras/cifar10/2026-09-06_04-28-39_15798821/search/
moras,cifar10,FGSM,40,hv,149322.80720384748,results/moras/cifar10/2026-09-06_08-52-59_65381509/search/
moras,cifar10,FGSM,40,r2,0.15252537883578726,results/moras/cifar10/2026-09-06_08-52-59_65381509/search/
moras,cifar10,FGSM,40,hv_2obj,50.90615366176542,results/moras/cifar10/2026-09-06_08-52-59_65381509/search/
moras,cifar10,FGSM,80,hv,149970.84756732782,results/moras/cifar10/2026-09-06_08-52-59_65381509/search/
moras,cifar10,FGSM,80,r2,0.15252537883578726,results/moras/cifar10/2026-09-06_08-52-59_65381509/search/
moras,cifar10,FGSM,80,hv_2obj,50.90615366176542,results/moras/cifar10/2026-09-06_08-52-59_65381509/search/
moras,cifar10,FGSM,120,hv,150514.19902389613,results/moras/cifar10/2026-09-06_08-52-59_65381509/search/
moras,cifar10,FGSM,120,r2,0.1524256894367158,results/moras/cifar10/2026-09-06_08-52-59_65381509/search/
moras,cifar10,FGSM,120,hv_2obj,50.92732608225896,results/moras/cifar10/2026-09-06_08-52-59_65381509/search/
moras,cifar10,FGSM,160,hv,151523.71472992297,results/moras/cifar10/2026-09-06_08-52-59_65381509/search/
moras,cifar10,FGSM,160,r2,0.15054898640906264,results/moras/cifar10/2026-09-06_08-52-59_65381509/search/
moras,cifar10,FGSM,160,hv_2obj,51.254745641109025,results/moras/cifar10/2026-09-06_08-52-59_65381509/search/
moras,cifar10,FGSM,200,hv,151894.40476859864,results/moras/cifar10/2026-09-06_08-52-59_65381509/search/
moras,cifar10,FGSM,200,r2,0.14999308355385726,results/moras/cifar10/2026-09-06_08-52-59_65381509/search/
moras,cifar10,FGSM,200,hv_2obj,51.37395851735603,results/moras/cifar10/2026-09-06_08-52-59_65381509/search/
moras,cifar10,FGSM,240,hv,152452.69953422164,results/moras/cifar10/2026-09-06_08-52-59_65381509/search/
moras,cifar10,FGSM,240,r2,0.1487567726747979,results/moras/cifar10/2026-09-06_08-52-59_65381509/search/
moras,cifar10,FGSM,240,hv_2obj,51.563267357199194,results/moras/cifar10/2026-09-06_08-52-59_65381509/search/
moras,cifar10,FGSM,280,hv,152994.63089474684,results/moras/cifar10/2026-09-06_08-52-59_65381509/search/
moras,cifar10,FGSM,280,r2,0.1480602212311114,results/moras/cifar10/2026-09-06_08-52-59_65381509/search/
moras,cifar10,FGSM,280,hv_2obj,51.712375309064015,results/moras/cifar10/2026-09-06_08-52-59_65381509/search/
moras,cifar10,FGSM,320,hv,154799.06767119173,results/moras/cifar10/2026-09-06_08-52-59_65381509/search/
moras,cifar10,FGSM,320,r2,0.1447012991542123,results/moras/cifar10/2026-09-06_08-52-59_65381509/search/
moras,cifar10,FGSM,320,hv_2obj,52.27222126432665,results/moras/cifar10/2026-09-06_08-52-59_65381509/search/
moras,cifar10,FGSM,360,hv,155606.48613741258,results/moras/cifar10/2026-09-06_08-52-59_65381509/search/
moras,cifar10,FGSM,360,r2,0.1447012991542123,results/moras/cifar10/2026-09-06_08-52-59_65381509/search/
moras,cifar10,FGSM,360,hv_2obj,52.27222126432665,results/moras/cifar10/2026-09-06_08-52-59_65381509/search/
moras,cifar10,FGSM,400,hv,155739.21167869485,results/moras/cifar10/2026-09-06_08-52-59_65381509/search/
moras,cifar10,FGSM,400,r2,0.1447012991542123,results/moras/cifar10/2026-09-06_08-52-59_65381509/search/
moras,cifar10,FGSM,400,hv_2obj,52.27248880155258,results/moras/cifar10/2026-09-06_08-52-59_65381509/search/
moras,cifar10,FGSM,440,hv,155926.13692711684,results/moras/cifar10/2026-09-06_08-52-59_65381509/search/
moras,cifar10,FGSM,440,r2,0.14429306342014486,results/moras/cifar10/2026-09-06_08-52-59_65381509/search/
moras,cifar10,FGSM,440,hv_2obj,52.333821985791424,results/moras/cifar10/2026-09-06_08-52-59_65381509/search/
moras,cifar10,FGSM,480,hv,156202.07076970462,results/moras/cifar10/2026-09-06_08-52-59_65381509/search/
moras,cifar10,FGSM,480,r2,0.14429306342014486,results/moras/cifar10/2026-09-06_08-52-59_65381509/search/
moras,cifar10,FGSM,480,hv_2obj,52.333905604201284,results/moras/cifar10/2026-09-06_08-52-59_65381509/search/
moras,cifar10,FGSM,520,hv,156205.21892204243,results/moras/cifar10/2026-09-06_08-52-59_65381509/search/
moras,cifar10,FGSM,520,r2,0.14429306342014486,results/moras/cifar10/2026-09-06_08-52-59_65381509/search/
moras,cifar10,FGSM,520,hv_2obj,52.33393004575961,results/moras/cifar10/2026-09-06_08-52-59_65381509/search/
moras,cifar10,FGSM,560,hv,156221.96371909112,results/moras/cifar10/2026-09-06_08-52-59_65381509/search/
moras,cifar10,FGSM,560,r2,0.14429306342014486,results/moras/cifar10/2026-09-06_08-52-59_65381509/search/
moras,cifar10,FGSM,560,hv_2obj,52.33599813947001,results/moras/cifar10/2026-09-06_08-52-59_65381509/search/
moras,cifar10,FGSM,600,hv,156794.68202478052,results/moras/cifar10/2026-09-06_08-52-59_65381509/search/
moras,cifar10,FGSM,600,r2,0.14340044805679786,results/moras/cifar10/2026-09-06_08-52-59_65381509/search/
moras,cifar10,FGSM,600,hv_2obj,52.530146760267954,results/moras/cifar10/2026-09-06_08-52-59_65381509/search/
moras,cifar10,FGSM,640,hv,156811.27014545142,results/moras/cifar10/2026-09-06_08-52-59_65381509/search/
moras,cifar10,FGSM,640,r2,0.1433838967864134,results/moras/cifar10/2026-09-06_08-52-59_65381509/search/
moras,cifar10,FGSM,640,hv_2obj,52.532779519638474,results/moras/cifar10/2026-09-06_08-52-59_65381509/search/
moras,cifar10,FGSM,680,hv,156963.99954724067,results/moras/cifar10/2026-09-06_08-52-59_65381509/search/
moras,cifar10,FGSM,680,r2,0.14305985268597748,results/moras/cifar10/2026-09-06_08-52-59_65381509/search/
moras,cifar10,FGSM,680,hv_2obj,52.5821941450984,results/moras/cifar10/2026-09-06_08-52-59_65381509/search/
moras,cifar10,FGSM,720,hv,156971.03666143992,results/moras/cifar10/2026-09-06_08-52-59_65381509/search/
moras,cifar10,FGSM,720,r2,0.14305985268597748,results/moras/cifar10/2026-09-06_08-52-59_65381509/search/
moras,cifar10,FGSM,720,hv_2obj,52.5821941450984,results/moras/cifar10/2026-09-06_08-52-59_65381509/search/
