Key,Value
max_f1,2.002618568914908
max_f2,2.3139679255308927
max_f3,51.9931
max_f4,0.1572
min_f1,1.7055737928107932
min_f2,2.0695190562142267
min_f3,10.5539
min_f4,0.0274
hyp_log,"[143352.66330852266, 143963.47460567142, 144240.73040873086, 144524.7943411158, 144855.71626201275, 145364.92906128857, 145565.06854175084, 145890.7432190726, 146266.14862525836, 146455.81129554857, 146787.0809061008, 146986.1888175547, 147328.01162575046, 147553.23151958987, 147619.10722772873, 147874.8618905641, 148237.91313962036, 148343.2613728262, 148695.82238761947, 148822.84977010425, 148834.90590735656, 149062.2237350794, 149313.54786479467, 149490.64140872716, 149622.47723922296, 149674.3142964767, 149780.1335579918, 149965.46665720633, 149980.1016839312, 150122.34112829514, 150223.38836315836]"
hyp2_log,"[48.42284933850961, 48.53533571177784, 48.628896168041024, 48.72399467473668, 48.83361656641404, 49.00645589722901, 49.07295487768706, 49.181263825962205, 49.307157399873326, 49.37122890460028, 49.48194312197801, 49.54941644627381, 49.66468950994364, 49.740817318978515, 49.761019689907585, 49.84889727866724, 49.958630318087806, 49.99377094778698, 50.042991630024524, 50.08561087808553, 50.089400259990505, 50.16649246012212, 50.25163609843336, 50.31092227135126, 50.35532679060025, 50.37263729257991, 50.4083343719086, 50.47121095502731, 50.47137679664263, 50.5190033488164, 50.55298141934296]"
r2_log,"[np.float64(0.16777683141107808), np.float64(0.16719216325668768), np.float64(0.16666871527244193), np.float64(0.16602927301625167), np.float64(0.16541616328626868), np.float64(0.16452414564932766), np.float64(0.16407738347342168), np.float64(0.16343811076902381), np.float64(0.16282218732572928), np.float64(0.16239306043448426), np.float64(0.16175502918782853), np.float64(0.16138579228269884), np.float64(0.1607667445090162), np.float64(0.16029253501101265), np.float64(0.1601670002481482), np.float64(0.1596465304555753), np.float64(0.15912165493850766), np.float64(0.15888825358002062), np.float64(0.1586541831795643), np.float64(0.15843974361628094), np.float64(0.15841718526854973), np.float64(0.15800375112989606), np.float64(0.15750312660098204), np.float64(0.15719443561822993), np.float64(0.15693028281443142), np.float64(0.15684882728085897), np.float64(0.15661181856966183), np.float64(0.15625156065278278), np.float64(0.15625156065278278), np.float64(0.15600790445452856), np.float64(0.15584681934529598)]"
lr_log,[]
