Key,Value
max_f1,2.2211447910026267
max_f2,2.3797503930551036
max_f3,54.3811
max_f4,0.1653
min_f1,1.8052318581828364
min_f2,2.1017622462025396
min_f3,8.256
min_f4,0.0186
hyp_log,"[133827.23988101468, 136018.36615018922, 137266.0805306606, 137820.66192737693, 138536.32848225266, 138913.1227121963, 139471.6810433973, 139854.35502661107, 140669.0439670788, 141101.9200955734, 141798.81838223542, 142301.6817799763, 142438.65045587104, 143099.69383243684, 143243.61478222444, 143760.83201781719, 144217.5281954486, 144663.9695251684, 144812.52301709747, 144971.29230503467, 145377.7875384019, 145538.73507919002, 145669.0076154664, 146005.92382941872, 146222.57171122558, 146630.5926865571, 146825.80435830844, 147285.9049689008, 147663.70563601665, 147809.0741047687, 148288.59978699574]"
hyp2_log,"[45.20891268146223, 45.95653430747333, 46.36911728455057, 46.55873336024559, 46.79028705323928, 46.91743695719646, 47.1065690981284, 47.236819001197524, 47.4544983136759, 47.600246269065686, 47.777609223527236, 47.88932787566141, 47.934747958509554, 48.15838391298366, 48.20569343976716, 48.26621299255394, 48.420485861328714, 48.5703496388316, 48.620261320447696, 48.67287219553814, 48.80977195512963, 48.8636079283064, 48.907442678970156, 49.021424212919406, 49.07876159347422, 49.21650816168892, 49.28088600687015, 49.32979399128991, 49.45691866382855, 49.50686042931876, 49.6308448319631]"
r2_log,"[np.float64(0.1860625812037177), np.float64(0.181667237025474), np.float64(0.1791353336209745), np.float64(0.1779908593602903), np.float64(0.17660851559898644), np.float64(0.1758647174081271), np.float64(0.17482669346980564), np.float64(0.17402584669129811), np.float64(0.17282355521809606), np.float64(0.17199968302254592), np.float64(0.1710552536152375), np.float64(0.1703781282221455), np.float64(0.17009617708511354), np.float64(0.16890544730098286), np.float64(0.1685833744257228), np.float64(0.1681988929566845), np.float64(0.16737480944672564), np.float64(0.16655844811440673), np.float64(0.16622427303222612), np.float64(0.16596205926126278), np.float64(0.16520964302578753), np.float64(0.1649075853221417), np.float64(0.16464209214278924), np.float64(0.16402835265337032), np.float64(0.1637032669779998), np.float64(0.16294859846739118), np.float64(0.16259699284007847), np.float64(0.1623109388616059), np.float64(0.16164569446429491), np.float64(0.16130954259458624), np.float64(0.16067968540047886)]"
lr_log,[]
