Key,Value
max_f1,4.558532626540573
max_f2,4.567594987374765
max_f3,39.3472
max_f4,0.1338
min_f1,3.9561579492357044
min_f2,4.084531369032683
min_f3,9.4054
min_f4,0.0319
hyp_log,"[68293.05200128719, 68666.05349018017, 69259.97519029213, 69993.12912578849, 70818.21277938467, 71238.02695805854, 71848.09615146209, 72150.65047632687, 72399.05877228185, 73225.5245449122, 73237.62213113224, 73239.61765434752, 73242.36186507874, 73310.4552854852, 73314.81404078662, 73385.0482877602, 73386.34485581654, 73390.25764266396, 73392.09429741919, 73687.74928956981, 73688.12041413091, 73688.21625651003, 73688.30954958826, 73689.53116456808, 73694.99932404808, 73695.8218967432, 73695.9663440959, 73699.6313331361, 73699.63384856866, 73700.08701862032, 73700.75517733932]"
hyp2_log,"[23.34900723944299, 23.415213134932195, 23.502764872651657, 23.678336846058095, 23.910184702853996, 24.052359686286906, 24.19936012683576, 24.30133627143998, 24.38405499753955, 24.666961116705373, 24.666961116705373, 24.666961116705373, 24.666961116705373, 24.666961116705373, 24.666961116705373, 24.689466025869446, 24.689466025869446, 24.689466025869446, 24.689466025869446, 24.790655470746334, 24.790655470746334, 24.790655470746334, 24.790655470746334, 24.790655470746334, 24.79083413815243, 24.79083413815243, 24.79083413815243, 24.79083413815243, 24.79083413815243, 24.79083413815243, 24.79087538364156]"
r2_log,"[np.float64(0.21017003984382673), np.float64(0.20981927708426032), np.float64(0.20938257370621272), np.float64(0.20846547516221578), np.float64(0.2072775005960869), np.float64(0.20654359263578664), np.float64(0.20577907357263675), np.float64(0.2052657733185109), np.float64(0.20483931530389737), np.float64(0.20341624306899014), np.float64(0.20341624306899014), np.float64(0.20341624306899014), np.float64(0.20341624306899014), np.float64(0.20341624306899014), np.float64(0.20341624306899014), np.float64(0.2033010745936314), np.float64(0.2033010745936314), np.float64(0.2033010745936314), np.float64(0.2033010745936314), np.float64(0.20278147408079725), np.float64(0.20278147408079725), np.float64(0.20278147408079725), np.float64(0.20278147408079725), np.float64(0.20278147408079725), np.float64(0.20277977055816082), np.float64(0.20277977055816082), np.float64(0.20277977055816082), np.float64(0.20277977055816082), np.float64(0.20277977055816082), np.float64(0.20277977055816082), np.float64(0.20277977055816082)]"
hyp_acc_log,[]
hyp2_acc_log,"[52.258800000000015, 52.258800000000015, 55.45719999999993, 58.81640000000006, 60.65200000000006, 65.73640000000006, 66.51840000000001, 69.17039999999999, 74.2252, 74.50240000000008, 75.54960000000008, 76.11600000000007, 77.33080000000001, 78.10600000000004, 80.75239999999998, 80.83999999999999, 80.83999999999999, 81.0312, 81.0312, 81.2252, 81.2252, 81.38679999999997, 81.38679999999997, 81.38679999999997, 81.39999999999998, 81.39999999999998, 81.39999999999998, 81.39999999999998, 81.39999999999998, 81.39999999999998, 81.39999999999998]"
total_time_search,19438.499205112457
