Key,Value
max_f1,2.2757913801405163
max_f2,2.2789582676357694
max_f3,39.3242
max_f4,0.1222
min_f1,1.665992087788052
min_f2,1.870710399415758
min_f3,7.6211
min_f4,0.0155
hyp_log,"[151132.09147103992, 151756.04981583208, 152041.4175460412, 152618.7968950599, 152698.64330581878, 153277.40843545937, 153341.9108703899, 154114.82717820824, 154824.9181572392, 155129.6713177059, 155135.5754151084, 155631.90993881744, 155638.77337228716, 155643.89701778418, 155991.7406451427, 155992.662628218, 156138.16041108963, 156143.07151298507, 156144.87185798213, 156154.35199805885, 156154.39279182086, 156158.08636636866, 156159.11506124507, 156161.94314208475, 156175.01064399508, 156238.0035550151, 156380.05024376736, 156380.63881159766, 156400.24277467313, 156402.6642378586, 156408.70448361372]"
hyp2_log,"[51.54115731520892, 51.58789255756603, 51.68148404165057, 51.68148404165057, 51.68148404165057, 51.77000576354713, 51.77000576354713, 51.97358935804362, 52.06303957301269, 52.06303957301269, 52.06303957301269, 52.233756622034825, 52.233756622034825, 52.233756622034825, 52.233756622034825, 52.233756622034825, 52.278005225057136, 52.278005225057136, 52.278005225057136, 52.278007415657605, 52.278007415657605, 52.278007415657605, 52.278007415657605, 52.278007415657605, 52.278007415657605, 52.278007415657605, 52.278007415657605, 52.278007415657605, 52.28446504733349, 52.28446504733349, 52.28446504733349]"
r2_log,"[np.float64(0.0863322064509751), np.float64(0.08605459944685376), np.float64(0.0857479987873397), np.float64(0.0855522259379412), np.float64(0.08552598290468709), np.float64(0.08512410624981386), np.float64(0.08511007055515638), np.float64(0.0843828841592087), np.float64(0.08391637588378986), np.float64(0.0838096430606832), np.float64(0.0838096430606832), np.float64(0.08329228896087622), np.float64(0.08329228896087622), np.float64(0.08329228896087622), np.float64(0.08317724124019706), np.float64(0.08317724124019706), np.float64(0.08302490212607493), np.float64(0.08302490212607493), np.float64(0.08302490212607493), np.float64(0.08302490212607493), np.float64(0.08302490212607493), np.float64(0.08302490212607493), np.float64(0.08302490212607493), np.float64(0.08302490212607493), np.float64(0.08302490212607493), np.float64(0.08299858902622584), np.float64(0.0829541100144521), np.float64(0.0829541100144521), np.float64(0.08293450330695698), np.float64(0.08293450330695698), np.float64(0.08293450330695698)]"
hyp_acc_log,[]
hyp2_acc_log,"[971.4192, 1011.1296000000004, 1034.2848000000001, 1048.4352000000003, 1048.4352000000003, 1049.6824000000004, 1052.1672000000005, 1053.0192000000004, 1089.1716000000004, 1089.1716000000004, 1097.6111999999998, 1165.5495999999998, 1165.5495999999998, 1165.5495999999998, 1165.5495999999998, 1165.5495999999998, 1169.2536, 1169.2536, 1169.2536, 1169.2536, 1169.2536, 1169.2536, 1169.2536, 1169.2536, 1169.2536, 1169.2536, 1169.2536, 1169.2536, 1170.5296, 1170.5296, 1170.5296]"
total_time_search,15470.184997558594
