Key,Value
hyp_log,"[68095.0537705899, 69541.8045662687, 69768.56394887938, 70051.4238860437, 70503.23337507386, 72426.07857789798, 72429.20164106112, 72433.67032873388, 72452.05289557103, 72463.43958571252, 72551.71832279913, 73558.63296821638, 73813.53247635116, 73824.07835514516, 73827.62566449743, 73828.1891238997, 73828.19195501332, 73837.72500870883, 73838.78342759422, 73886.6011504301, 73886.9992777045, 73893.32822685217, 73893.46329329783, 74780.49995635852, 74806.13672691892, 74806.13672691892, 74916.05553669145, 74916.17216876257, 74917.17231797862, 74966.36260159747, 74966.36260159747]"
hyp2_log,"[23.279106582883358, 23.709671354119394, 23.709671354119394, 23.768095811172905, 23.85275557856824, 24.4559114018141, 24.4559114018141, 24.4559114018141, 24.4559114018141, 24.4559114018141, 24.4559114018141, 24.803770411190044, 24.84983424723029, 24.84983424723029, 24.84983424723029, 24.84983424723029, 24.84983424723029, 24.84983424723029, 24.84983424723029, 24.859210489713366, 24.859210489713366, 24.859210489713366, 24.859210489713366, 25.161302969512658, 25.16465501550301, 25.16465501550301, 25.201322318596194, 25.201322318596194, 25.201322318596194, 25.201322318596194, 25.201322318596194]"
r2_log,"[np.float64(0.33986638100248023), np.float64(0.33595188595029835), np.float64(0.33595188595029835), np.float64(0.3354084926371779), np.float64(0.33473804959181025), np.float64(0.3298766928165311), np.float64(0.3298766928165311), np.float64(0.3298766928165311), np.float64(0.3298766928165311), np.float64(0.3298766928165311), np.float64(0.3298766928165311), np.float64(0.326871459398885), np.float64(0.3265511707785488), np.float64(0.3265511707785488), np.float64(0.3265511707785488), np.float64(0.3265511707785488), np.float64(0.3265511707785488), np.float64(0.3265511707785488), np.float64(0.3265511707785488), np.float64(0.3264855135798522), np.float64(0.3264855135798522), np.float64(0.3264855135798522), np.float64(0.3264855135798522), np.float64(0.32443132995941093), np.float64(0.32443132995941093), np.float64(0.32443132995941093), np.float64(0.3240961493283398), np.float64(0.3240961493283398), np.float64(0.3240961493283398), np.float64(0.3240961493283398), np.float64(0.3240961493283398)]"
