Key,Value
max_f1,4.5149064240632235
max_f2,4.5450436274210615
max_f3,39.5725
max_f4,0.137
min_f1,3.913809440754078
min_f2,4.103569127895214
min_f3,8.0169
min_f4,0.0289
hyp_log,"[68693.94237451027, 69033.76677451047, 69371.2605753811, 69891.39258567024, 70042.22777514449, 70365.34327844046, 71482.5867538005, 71788.46763841512, 71999.83627418593, 72017.27584163105, 72065.53012159247, 72129.72819950907, 72146.54921249811, 72266.53037673539, 72289.40653835314, 72342.88438314605, 72346.1646749827, 72347.43218969843, 72349.3606383593, 72365.57616929013, 72389.8918912213, 72436.30404002004, 72444.8388993428, 72450.07553225452, 73551.05608945056, 74165.01981670175, 74170.04886428609, 74170.45778495468, 74171.01586356948, 74179.54627034198, 74182.21290605648]"
hyp2_log,"[23.494944370674776, 23.535529241567758, 23.535529241567758, 23.703449701997766, 23.752460762999668, 23.849711862051066, 24.222517760958617, 24.223071487754318, 24.28543303831727, 24.28543303831727, 24.300796161954757, 24.300796161954757, 24.300796161954757, 24.300796161954757, 24.303209961001645, 24.303653853873982, 24.303653853873982, 24.303653853873982, 24.303653853873982, 24.30840406480362, 24.30840406480362, 24.30840406480362, 24.30840406480362, 24.30840406480362, 24.687267785633104, 24.894351555429445, 24.8958902425615, 24.8958902425615, 24.8958902425615, 24.897500123912305, 24.897500123912305]"
r2_log,"[np.float64(0.20942485608315514), np.float64(0.20920351820125144), np.float64(0.20920351820125144), np.float64(0.20832024938033528), np.float64(0.20807357071666693), np.float64(0.2075755769834781), np.float64(0.20565493933038761), np.float64(0.20565493933038761), np.float64(0.20533021467539814), np.float64(0.20533021467539814), np.float64(0.20525304842486328), np.float64(0.20525304842486328), np.float64(0.20525304842486328), np.float64(0.20525304842486328), np.float64(0.20524066185678094), np.float64(0.20524066185678094), np.float64(0.20524066185678094), np.float64(0.20524066185678094), np.float64(0.20524066185678094), np.float64(0.20521829313801496), np.float64(0.20521829313801496), np.float64(0.20521829313801496), np.float64(0.20521829313801496), np.float64(0.20521829313801496), np.float64(0.20328974207140532), np.float64(0.20224325693645023), np.float64(0.20224325693645023), np.float64(0.20224325693645023), np.float64(0.20224325693645023), np.float64(0.20223119968324776), np.float64(0.20223119968324776)]"
hyp_acc_log,[]
hyp2_acc_log,"[47.67839999999998, 47.67839999999998, 50.41999999999995, 50.936799999999934, 59.07999999999996, 62.39759999999994, 66.62879999999994, 66.62879999999994, 67.18679999999993, 67.18679999999993, 68.57879999999994, 69.09640000000003, 69.09640000000003, 69.09640000000003, 69.09640000000003, 69.40119999999997, 69.40119999999997, 69.40119999999997, 69.40119999999997, 69.40119999999997, 69.40119999999997, 69.40119999999997, 69.40119999999997, 70.02399999999997, 77.22639999999998, 78.54599999999995, 78.55719999999994, 78.55719999999994, 78.55719999999994, 78.55719999999994, 78.55719999999994]"
total_time_search,20535.970042705536
