Key,Value
max_f1,4.5813699121828435
max_f2,4.5875933082015425
max_f3,46.4988
max_f4,0.161
min_f1,3.985847932321054
min_f2,4.128183991820724
min_f3,7.9063
min_f4,0.0284
hyp_log,"[67395.57751048672, 67999.54350156059, 69408.80287763893, 69657.21487100334, 70891.73171750046, 71720.77191996528, 71896.8741650065, 71898.12038725261, 71903.43829520303, 71907.02784459681, 71907.8761556335, 71911.89863198237, 72345.01623179093, 72380.15664022807, 72429.50029304398, 72476.53032485387, 72478.12698889429, 72541.71953368056, 72544.11836795682, 72593.72215942164, 72593.72571521872, 72689.41177932148, 72689.60547145816, 72689.7685451376, 72695.39833712141, 72787.9873592185, 72788.08602150787, 72790.914207583, 72797.02107084788, 72797.68030146633, 72799.28570057779]"
hyp2_log,"[23.031218053239897, 23.15746412563731, 23.593227807116335, 23.621283126794342, 23.955406126708308, 24.234972875439407, 24.255187575242136, 24.255187575242136, 24.25676244688215, 24.25676244688215, 24.25676244688215, 24.25764001724803, 24.401583298640173, 24.401583298640173, 24.401583298640173, 24.401583298640173, 24.401583298640173, 24.401583298640173, 24.401583298640173, 24.41850746017116, 24.41850746017116, 24.41850746017116, 24.41851630264841, 24.41851630264841, 24.4203573311363, 24.4203573311363, 24.4203573311363, 24.4203573311363, 24.4203573311363, 24.4203573311363, 24.4203573311363]"
r2_log,"[np.float64(0.2647790018384936), np.float64(0.26395198139686116), np.float64(0.26112264623691006), np.float64(0.2609531714365368), np.float64(0.25874857762524023), np.float64(0.2570078439420052), np.float64(0.25684403024547575), np.float64(0.25684403024547575), np.float64(0.25684403024547575), np.float64(0.25684403024547575), np.float64(0.25684403024547575), np.float64(0.25684403024547575), np.float64(0.2558976073098979), np.float64(0.2558976073098979), np.float64(0.2558976073098979), np.float64(0.2558976073098979), np.float64(0.2558976073098979), np.float64(0.2558976073098979), np.float64(0.2558976073098979), np.float64(0.2558110214358539), np.float64(0.2558110214358539), np.float64(0.2558110214358539), np.float64(0.2558110214358539), np.float64(0.2558110214358539), np.float64(0.2557972977793677), np.float64(0.2557972977793677), np.float64(0.2557972977793677), np.float64(0.2557972977793677), np.float64(0.2557972977793677), np.float64(0.2557972977793677), np.float64(0.2557972977793677)]"
hyp_acc_log,[]
hyp2_acc_log,"[44.687999999999974, 45.27680000000002, 56.23200000000004, 58.481600000000014, 64.3168, 65.87160000000004, 66.95520000000006, 69.08640000000001, 69.08640000000001, 69.1584, 69.8248, 69.8248, 74.6644, 74.6644, 74.6644, 74.6644, 74.6644, 74.6644, 74.6644, 77.24199999999999, 77.24199999999999, 77.24199999999999, 77.24199999999999, 77.24199999999999, 77.24199999999999, 77.24199999999999, 77.30439999999999, 77.30439999999999, 77.30439999999999, 77.30439999999999, 77.30439999999999]"
total_time_search,19853.692530155182
