Key,Value
max_f1,0.006982966139912605
max_f2,0.014195907049072094
max_f3,44.0796
max_f4,0.133
min_f1,0.004959285524315559
min_f2,0.008838842938152644
min_f3,13.036
min_f4,0.0357
hyp_log,"[176629.03018271428, 176771.8929324296, 176991.3785140215, 176991.39002141167, 177368.64028567728, 177368.64097864184, 177368.65184658515, 177369.96463385999, 177369.96463385999, 177369.96463385999, 177369.96675051682, 177369.967037395, 177370.01807526764, 177370.01999621367, 177370.02049822974, 177370.02049822974, 177370.02069231024, 177385.9559823564, 177385.9838572654, 177385.99226590857, 177385.99575163802, 177385.99575163802, 177385.99575163802, 177385.99575163802, 177385.998481897, 177385.998481897, 177386.00141550766, 177386.00141606334, 177386.00141606334, 177483.83246446823]"
hyp2_log,"[35.912385682763016, 35.912385682763016, 35.912385682763016, 35.912385682763016, 35.91647097245812, 35.91647098855795, 35.91647098855795, 35.916726786749585, 35.916726786749585, 35.916726786749585, 35.916726786749585, 35.916726786749585, 35.916726916074985, 35.916726916074985, 35.91672693835573, 35.91672693835573, 35.91672693835573, 35.919982841771976, 35.91998306493382, 35.91998306493382, 35.91998311862015, 35.91998311862015, 35.91998311862015, 35.91998311862015, 35.91998311862015, 35.91998311862015, 35.91998311862015, 35.91998311862015, 35.91998311862015, 35.91998317860219]"
r2_log,"[0.002753128987375516, 0.002684521901610646, 0.002584415483789872, 0.002584415483789872, 0.002403054738206844, 0.002403054738206844, 0.002403054738206844, 0.0024002569960294927, 0.0024002569960294927, 0.0024002569960294927, 0.0024002569960294927, 0.0024002569960294927, 0.0024002569960294927, 0.0024002569960294927, 0.0024002569960294927, 0.0024002569960294927, 0.0024002569960294927, 0.0023825870489031413, 0.0023825870489031413, 0.0023825870489031413, 0.0023825870489031413, 0.0023825870489031413, 0.0023825870489031413, 0.0023825870489031413, 0.0023825870489031413, 0.0023825870489031413, 0.0023825870489031413, 0.0023825870489031413, 0.0023825870489031413, 0.002336006065655408]"
lr_log,[]
hyp2_acc_log,"[2404.0434727615466, 2404.0434727615466, 2404.0434727615466, 2404.0434727615466, 2407.6208311503533, 2407.6208311503533, 2407.6208311503533, 2598.694224862344, 2598.694224862344, 2598.694224862344, 2598.694224862344, 2598.694224862344, 2602.290507761136, 2602.290507761136, 2602.290507761136, 2602.290507761136, 2602.290507761136, 2667.035172943376, 2673.7984461035094, 2673.7984461035094, 2673.7984461035094, 2673.901270879561, 2673.901270879561, 2673.901270879561, 2673.901270879561, 2673.901270879561, 2673.901270879561, 2673.901270879561, 2673.901270879561, 2677.945321488741]"
hyp_acc_log,"[11790976.637043422, 11797972.85094324, 11815004.222817693, 11815057.479537664, 11872963.546554262, 11873570.27779037, 11873787.650005428, 12814806.482168354, 12815063.847579816, 12815063.847579816, 12815069.652433993, 12815319.637727777, 12836721.66505485, 12836882.791976156, 12836882.791976156, 12836882.791976156, 12836882.791976156, 13153858.498844411, 13188500.90050751, 13189172.101439035, 13189401.781065512, 13189943.90577419, 13190102.489581853, 13190102.489581853, 13190293.375700124, 13190293.375700124, 13190684.432981214, 13190952.981869875, 13190952.981869875, 13222347.874038383]"
