Key,Value
max_f1,0.064249859444606
max_f2,0.043696436381492856
max_f3,202.0168
max_f4,0.7136
min_f1,0.0117331580664867
min_f2,0.020981783830584622
min_f3,27.8712
min_f4,0.0801
hyp_log,"[170158.38865763493, 170193.22315710757, 171199.95828446822, 171204.37890209418, 171873.7310144682, 171885.02366754506, 171885.12100825252, 171885.29829091812, 171885.29849851684, 171890.50411376843, 171890.48940015136, 171890.58927763536, 171890.66091557784, 171890.66091555692, 171913.76918907728, 171914.08340746455, 171914.08340746455, 171914.07458460305, 171914.0745875391, 171914.11601777672, 171916.77964539753, 171916.7796457514, 171916.83466945775, 171916.83466945775, 171916.8885285714, 171916.8885285714, 171916.8885285714, 171916.88852918756, 171916.88852918756, 171916.8885303287]"
hyp2_log,"[35.77510323877369, 35.78798890966844, 35.78909148642722, 35.78909230043867, 35.795256145403734, 35.79759487754957, 35.79759487754957, 35.797595057703454, 35.797595057703454, 35.79863537284148, 35.79863569702079, 35.79863600253751, 35.79863600253751, 35.79863600253751, 35.803364557149635, 35.803364557149635, 35.803364557149635, 35.803364557149635, 35.803364557149635, 35.803364557149635, 35.80391709601491, 35.80391709601491, 35.80391720219093, 35.80391720219093, 35.80391720219093, 35.80391720219093, 35.803955596390374, 35.803955596390374, 35.803955596390374, 35.803955596390374]"
r2_log,"[0.004872247788880568, 0.004832245486247944, 0.0045227362774859555, 0.004522043447511219, 0.004258573877117069, 0.004240249641632042, 0.004240249641632042, 0.004240249641632042, 0.004240249641632042, 0.004234902109444212, 0.004240994973976487, 0.004240994973976487, 0.004240994973976487, 0.004240994973976487, 0.004186274663570822, 0.004179205447625061, 0.004179205447625061, 0.004179205447625061, 0.004179205447625061, 0.004179205447625061, 0.004177146359311785, 0.004177146359311785, 0.004177146359311785, 0.004177146359311785, 0.004177146359311785, 0.004177146359311785, 0.004177146359311785, 0.004177146359311785, 0.004177146359311785, 0.004177146359311785]"
hyp_acc_log,"[1371692.9459575089, 1671800.7762918363, 1729929.2445543774, 1744139.1429897211, 1869596.1658603807, 1931447.245481622, 1932318.406553544, 1939504.9222420743, 1939520.2915996588, 1972746.8535514663, 2032528.6603890846, 2100349.5068762787, 2101103.0239357552, 2099866.6474787677, 2318918.42161716, 2320426.198699465, 2320426.198699465, 2320484.2387745692, 2320515.9630167214, 2320688.9124005176, 2337480.7024281737, 2346788.467995884, 2347158.9744870965, 2347165.890261121, 2347376.3403688045, 2347505.8410314145, 2347505.8410314145, 2347514.94317245, 2347513.119686526, 2347384.6768560074]"
hyp2_acc_log,"[300.16129974626085, 363.42181143676027, 367.4182056675295, 368.03765833025136, 391.79793438732753, 404.5794424926037, 404.5794424926037, 405.7105310804982, 405.7105310804982, 412.3802250267096, 424.326325967702, 438.9655660595414, 438.9655660595414, 438.9655660595414, 484.1838768953401, 484.1838768953401, 484.1838768953401, 484.1838768953401, 484.1838768953401, 484.1838768953401, 487.5049117048816, 489.43774783242924, 489.43774783242924, 489.43774783242924, 489.43774783242924, 489.4648745685404, 489.4648745685404, 489.4648745685404, 489.4648745685404, 489.4648745685404]"
total_time_search,220006.34114646912
