Key,Value
hyp_log,"[67076.42333711318, 69184.63993574948, 69480.9849292586, 69903.4324067974, 69959.05907955261, 71276.450784598, 71464.04661627945, 71467.15635093611, 72229.73319276223, 72232.28886848467, 72248.81571978066, 74051.37109061395, 74208.34112578738, 74214.36370420209, 74234.59123092277, 74333.63033218718, 74358.35989894818, 74443.49735846602, 74447.11533982061, 74459.83880294439, 74472.22049571249, 74476.34053159303, 74490.55795804008, 74501.25444624016, 74511.26503920573, 74511.62533714341, 74511.73822052668, 74511.76780787416, 74512.40806555212, 74513.94724509447, 74514.63459941815]"
hyp2_log,"[22.926495031565356, 23.598957009996965, 23.598957009996965, 23.67828845540867, 23.67828845540867, 24.06619190805368, 24.132500130382862, 24.132500130382862, 24.397128864206678, 24.397128864206678, 24.397128864206678, 25.018084474315383, 25.018084474315383, 25.018084474315383, 25.018084474315383, 25.018084474315383, 25.018084474315383, 25.018084474315383, 25.018084474315383, 25.018084474315383, 25.018084474315383, 25.018084474315383, 25.018084474315383, 25.018084474315383, 25.018084474315383, 25.018084474315383, 25.018084474315383, 25.018084474315383, 25.018084474315383, 25.018084474315383, 25.018084474315383]"
r2_log,"[np.float64(0.34288618854371344), np.float64(0.3366686996177531), np.float64(0.3366686996177531), np.float64(0.3361173155326062), np.float64(0.3361173155326062), np.float64(0.33274768441406416), np.float64(0.3322711087174696), np.float64(0.3322711087174696), np.float64(0.330456108876958), np.float64(0.330456108876958), np.float64(0.330456108876958), np.float64(0.32527762652160935), np.float64(0.32527762652160935), np.float64(0.32527762652160935), np.float64(0.32527762652160935), np.float64(0.32527762652160935), np.float64(0.32527762652160935), np.float64(0.32527762652160935), np.float64(0.32527762652160935), np.float64(0.32527762652160935), np.float64(0.32527762652160935), np.float64(0.32527762652160935), np.float64(0.32527762652160935), np.float64(0.32527762652160935), np.float64(0.32527762652160935), np.float64(0.32527762652160935), np.float64(0.32527762652160935), np.float64(0.32527762652160935), np.float64(0.32527762652160935), np.float64(0.32527762652160935), np.float64(0.32527762652160935)]"
