Key,Value
max_f1,0.01690711867159758
max_f2,0.0315794336490142
max_f3,36.6275
max_f4,0.1241
min_f1,0.012840230208940996
min_f2,0.021169296327309732
min_f3,10.8718
min_f4,0.039
hyp_log,"[175787.72670782893, 175929.35606878862, 175929.35606878862, 176071.37558303768, 176071.37558303768, 176284.67540639782, 176292.34281650526, 176294.9008966029, 176294.92280695422, 176524.85463724748, 176836.9670963873, 176838.70115568757, 176838.70119609288, 176843.6698722283, 176843.6700479702, 176918.70177768465, 176918.70177768465, 177139.7364807417, 177139.74989756919, 177139.74989756919, 177139.7977597499, 177146.0875625695, 177146.10241883143, 177400.32757240644, 177400.32757240644, 177400.32757259486, 177400.80903003018, 177400.80940848615, 177400.80940848615, 177400.80940848615]"
hyp2_log,"[35.79827632164499, 35.79827632164499, 35.79827632164499, 35.79827632164499, 35.79827632164499, 35.79827632164499, 35.79827632164499, 35.79875913022778, 35.7987591327433, 35.79956791787627, 35.79956791787627, 35.79991799185075, 35.799917999009615, 35.80092346485548, 35.80092346485548, 35.80092346485548, 35.80092346485548, 35.80092346485548, 35.80092346485548, 35.80092346485548, 35.80092346485548, 35.802198980545974, 35.802198980545974, 35.802198980545974, 35.802198980545974, 35.802198980545974, 35.802199041884535, 35.80219911540817, 35.80219911540817, 35.80219911540817]"
r2_log,"[0.0029988193768662476, 0.0029639696167813043, 0.0029639696167813043, 0.0029269238990949882, 0.0029269238990949882, 0.0028735569443782776, 0.0028710781482325183, 0.0028681693190025378, 0.0028681693190025378, 0.002797215271032442, 0.0027209997796305493, 0.0027192459282275486, 0.0027192459282275486, 0.0027146759161198594, 0.0027146759161198594, 0.0026972531732368517, 0.0026972531732368517, 0.002640384349730258, 0.0026391755589963593, 0.0026391755589963593, 0.0026391755589963593, 0.0026344220356020022, 0.0026344220356020022, 0.002567694931918306, 0.002567694931918306, 0.002567694931918306, 0.002565762576868341, 0.002565762576868341, 0.002565762576868341, 0.002565762576868341]"
lr_log,[]
hyp2_acc_log,"[467.2423794738249, 467.2423794738249, 467.2423794738249, 467.83987392648766, 467.83987392648766, 467.83987392648766, 467.83987392648766, 471.98599489953176, 471.98599489953176, 474.67963164139553, 474.68035395093693, 479.2492828268821, 479.8853486090566, 487.35683824889065, 487.4151045518986, 487.4151045518986, 487.51897266395474, 487.51897266395474, 487.9588591746797, 487.9588591746797, 487.9588591746797, 494.72810342702184, 494.72810342702184, 494.72810342702184, 494.72810342702184, 494.72810342702184, 495.2092578895465, 495.3693537865715, 495.3693537865715, 495.3693537865715]"
hyp_acc_log,"[2291256.9756762492, 2292090.197696789, 2292090.197696789, 2297216.5327298557, 2297216.5327298557, 2300109.6463844283, 2300207.766601071, 2320924.7556491345, 2321082.800035476, 2337076.4174726214, 2340652.873519412, 2363292.100028819, 2366404.0768177873, 2403283.2831318947, 2403631.5303396815, 2404291.6580821406, 2404804.804418841, 2406678.0344007635, 2408891.628751072, 2408891.628751072, 2408935.149886058, 2442295.01542474, 2442330.4795248033, 2444708.5510812434, 2444728.610730392, 2444730.023414587, 2447838.6670487644, 2448683.1135937553, 2448683.1135937553, 2448683.1135937553]"
