Key,Value
max_f1,0
max_f2,0
max_f3,0
max_f4,0
min_f1,inf
min_f2,inf
min_f3,inf
min_f4,inf
hyp_log,"[160327.59449633345, 160352.66309665394, 160538.45235598565, 161388.39029619316, 161391.915000219, 161392.64520352494, 161394.77116720835, 161397.04159699412, 161397.04159699412, 161523.79194864965, 161523.79194962178, 161523.79194962178, 161525.69937404597, 162013.30757637118, 162045.93987326394, 162046.04701049207, 162175.79179380418, 164102.06497195124, 164102.7067514484, 164102.7067514484, 164102.78473279756, 164102.78473279756, 164102.78473279756, 164104.74331165082, 164104.7482952632, 164105.48977438384, 164538.99750577405, 164540.5507760874, 164556.1459607187, 165299.33201146044, 165299.36244990435]"
hyp2_log,"[35.73165006045869, 35.73429137255858, 35.75275201580443, 35.75665946987384, 35.75665946987384, 35.75665946987384, 35.75665946987384, 35.75665946987384, 35.75665946987384, 35.75665946987384, 35.75665946987384, 35.75665946987384, 35.756985144556666, 35.75698530996515, 35.760468510359885, 35.760468510359885, 35.760468510359885, 35.760468510359885, 35.760468510359885, 35.760468510359885, 35.760468510359885, 35.760468510359885, 35.760468510359885, 35.760468510359885, 35.760468510359885, 35.760468510359885, 35.760468510359885, 35.760468510359885, 35.760468510359885, 35.760468510359885, 35.760468510359885]"
r2_log,"[0.008194308128840342, 0.008176222926628876, 0.008061914579728689, 0.00782635007083082, 0.007779011230198189, 0.007778538367201311, 0.00775834371289591, 0.0077569003404797995, 0.0077569003404797995, 0.007720033513375105, 0.007720033513375105, 0.007720033513375105, 0.007718140393747385, 0.007574527915154568, 0.00752827963676192, 0.00752827963676192, 0.00748237539153883, 0.0068612167635735384, 0.0068612167635735384, 0.0068612167635735384, 0.006859460415299425, 0.006859460415299425, 0.006859460415299425, 0.006853313196340023, 0.006853313196340023, 0.006844797975903401, 0.0067214185576227, 0.006705167083801598, 0.006696637880025519, 0.006453546505131214, 0.006453546505131214]"
