Key,Value
max_f1,4.5569351160967795
max_f2,4.63996316768505
max_f3,47.4778
max_f4,0.1599
min_f1,4.027196769361143
min_f2,4.211725023057726
min_f3,11.4002
min_f4,0.0423
hyp_log,"[67389.73448669162, 68271.10212865387, 68526.59682683808, 68528.17718575218, 68838.87776278224, 68839.8892476898, 69103.40277323266, 69105.05513809714, 69105.05513809714, 69107.3268655369, 69107.3268655369, 69865.47826165667, 69865.67657429412, 69870.52838612381, 69870.53714470731, 69870.53714470731, 69870.53714470731, 69871.7126006507, 69886.14489442477, 69888.64003683602, 69888.83163880401, 69888.83163880401, 70334.38351525382, 70336.12900771544, 70336.12900771544, 70336.12900771544, 70336.12900771544, 70336.12900771544, 70337.36164144536, 70337.36164144536, 70337.36164144536]"
hyp2_log,"[22.91562606272075, 23.221307832896176, 23.30163656822689, 23.301837072282826, 23.386478130564107, 23.386478130564107, 23.386478130564107, 23.386478130564107, 23.386478130564107, 23.386478130564107, 23.386478130564107, 23.646902700836154, 23.646902700836154, 23.646902700836154, 23.646902700836154, 23.646902700836154, 23.646902700836154, 23.646902700836154, 23.646902700836154, 23.647286237017166, 23.647286237017166, 23.647286237017166, 23.80356549663295, 23.80356549663295, 23.80356549663295, 23.80356549663295, 23.80356549663295, 23.80356549663295, 23.80356549663295, 23.80356549663295, 23.80356549663295]"
hyp2_acc_log,"[44.303999999999974, 47.29760000000003, 48.34320000000003, 50.411999999999985, 51.366799999999984, 53.91279999999994, 53.91279999999994, 54.451999999999956, 54.451999999999956, 54.451999999999956, 55.78479999999996, 55.78479999999996, 55.78479999999996, 55.78479999999996, 55.78479999999996, 55.78479999999996, 55.93599999999996, 55.93599999999996, 55.93599999999996, 55.972799999999964, 55.972799999999964, 55.972799999999964, 56.12399999999994, 56.12399999999994, 56.12399999999994, 56.12399999999994, 56.12399999999994, 56.53040000000001, 56.74679999999998, 56.74679999999998, 56.74679999999998]"
r2_log,"[np.float64(0.26553577955118157), np.float64(0.2635205086728265), np.float64(0.2629996107204793), np.float64(0.2629996107204793), np.float64(0.2624701045283243), np.float64(0.2624701045283243), np.float64(0.2624701045283243), np.float64(0.2624701045283243), np.float64(0.2624701045283243), np.float64(0.2624701045283243), np.float64(0.2624701045283243), np.float64(0.26080162777377314), np.float64(0.26080162777377314), np.float64(0.26080162777377314), np.float64(0.26080162777377314), np.float64(0.26080162777377314), np.float64(0.26080162777377314), np.float64(0.26080162777377314), np.float64(0.26080162777377314), np.float64(0.26079608433514145), np.float64(0.26079608433514145), np.float64(0.26079608433514145), np.float64(0.2597660582589636), np.float64(0.2597660582589636), np.float64(0.2597660582589636), np.float64(0.2597660582589636), np.float64(0.2597660582589636), np.float64(0.2597660582589636), np.float64(0.2597660582589636), np.float64(0.2597660582589636), np.float64(0.2597660582589636)]"
total_time_search,22985.751470327377
