Key,Value
max_f1,2.2881488976655184
max_f2,2.486495927528099
max_f3,44.6572
max_f4,0.1373
min_f1,1.6764761121184737
min_f2,1.80076883898841
min_f3,9.493
min_f4,0.022
hyp_log,"[149838.48143703706, 150564.84949333634, 151024.79862782772, 151046.18090356304, 152542.10510038855, 153466.71585764163, 153616.57328161784, 153633.87867284464, 153634.1452866644, 153800.9698456534, 154174.2429785886, 154175.99123458468, 154720.74004532828, 155147.9084131019, 155286.91061329082, 155484.82484558478, 155496.24374162813, 155496.74973277838, 155596.65460732568, 155710.64755368535, 155719.82285150583, 155719.82359921563, 155723.6053098328, 156008.38319905888, 156307.29198744547, 156307.3372439301, 156550.08214218882, 156598.8990576959, 157038.58955555956, 157097.98165863013, 157098.6256213901]"
hyp2_log,"[51.08879872811821, 51.08879872811821, 51.20526700816575, 51.20817842973223, 51.647503473661835, 51.795826132019556, 51.795826132019556, 51.79589672529826, 51.79589672529826, 51.83236680820395, 51.87123151192598, 51.87123151192598, 52.031324237372026, 52.15993603484657, 52.16009990311734, 52.22437815657738, 52.22437815657738, 52.22437815657738, 52.22437815657738, 52.26205821240609, 52.26205821240609, 52.26205821240609, 52.26205821240609, 52.35781230307002, 52.45916476307317, 52.45916476307317, 52.539506646861184, 52.555741194125865, 52.70435315854079, 52.72312110143986, 52.72312110143986]"
r2_log,"[np.float64(0.11684462197891454), np.float64(0.11684462197891454), np.float64(0.11633705971511792), np.float64(0.11632476779468603), np.float64(0.11436757733433407), np.float64(0.11373063219962665), np.float64(0.11373063219962665), np.float64(0.11373063219962665), np.float64(0.11373063219962665), np.float64(0.11356836646806787), np.float64(0.11338512630148226), np.float64(0.11338512630148226), np.float64(0.11267419097875875), np.float64(0.11211692788452517), np.float64(0.11211692788452517), np.float64(0.11185621371672158), np.float64(0.11185621371672158), np.float64(0.11185621371672158), np.float64(0.11185621371672158), np.float64(0.11169442678516406), np.float64(0.11169442678516406), np.float64(0.11169442678516406), np.float64(0.11169442678516406), np.float64(0.1112623216328549), np.float64(0.11081780599630223), np.float64(0.11081780599630223), np.float64(0.11046760593640284), np.float64(0.11039723166832335), np.float64(0.10972394107512658), np.float64(0.10964656415525395), np.float64(0.10964656415525395)]"
hyp_acc_log,[]
hyp2_acc_log,"[958.1184000000003, 958.9724000000003, 992.5648000000001, 992.8432000000001, 1059.3272, 1078.51, 1080.9304, 1080.9304, 1080.9304, 1093.8696, 1093.8831999999998, 1093.9027999999998, 1094.3371999999997, 1094.3371999999997, 1094.3371999999997, 1099.7891999999997, 1099.7891999999997, 1099.7891999999997, 1099.7891999999997, 1118.84, 1128.1527999999996, 1128.1527999999996, 1128.8823999999997, 1128.8823999999997, 1131.0591999999997, 1131.0927999999997, 1168.6527999999998, 1169.3872, 1169.3872, 1171.1344, 1171.1344]"
total_time_search,15880.392860412598
