Key,Value
max_f1,0.03244646900357344
max_f2,0.022288077754470018
max_f3,271.4414
max_f4,0.9158
min_f1,0.003774885668490942
min_f2,0.009714328268399606
min_f3,51.4207
min_f4,0.1362
hyp_log,"[148735.10987006352, 148756.0888266483, 152950.69819625726, 155547.92559905016, 158035.0146868938, 159976.9851380549, 162666.61118525526, 162781.04611611378, 164301.87299610453, 164312.32328636275, 164924.04870395697, 164927.845638454, 164928.37171298638, 164928.47736508778, 164936.77636617218]"
hyp2_log,"[35.90730478545602, 35.91037751447658, 35.91047777280969, 35.91173323141384, 35.91173323141384, 35.91398218587859, 35.91398218587859, 35.914336338500135, 35.914336338500135, 35.91669022784479, 35.91669022784479, 35.91725882556462, 35.91729938060262, 35.91729952646385, 35.9191012733901]"
r2_log,"[np.float64(0.015871059042049256), np.float64(0.015856725491874106), np.float64(0.01383966690887239), np.float64(0.012596127333493867), np.float64(0.011407503884994046), np.float64(0.010487200345660714), np.float64(0.009219789211295897), np.float64(0.009168434065788546), np.float64(0.00845583789787736), np.float64(0.008450017402633011), np.float64(0.00816523335153185), np.float64(0.008162282627313609), np.float64(0.008162182310765298), np.float64(0.008162182310765298), np.float64(0.008155730790447272)]"
total_time_search,182805.72023248672
