Key,Value
max_f1,4.68736477251406
max_f2,4.579719896669741
max_f3,42.0178
max_f4,0.1466
min_f1,3.929282612270779
min_f2,4.092765172322591
min_f3,8.9467
min_f4,0.031
hyp_log,"[67656.62111882567, 68372.8515478517, 68905.74679493766, 69106.1483678073, 70481.80951768442, 70749.53611077162, 71063.40139667466, 71233.98915222472, 71652.16397622069, 72036.56668871848, 72125.36904042623, 72131.04567568717, 72687.73934362632, 72698.9111789894, 72905.51640545116, 72909.14350008755, 72910.6582547976, 72914.33849747588, 72986.1226719843, 73546.56149681193, 73551.53206386656, 73551.64104965188, 73552.43590153841, 73712.06690981177, 73759.86974643491, 73762.15600380619, 73996.14044644021, 73997.76495559522, 73999.0703939605, 73999.09329980261, 74000.4166436687]"
hyp2_log,"[23.130479339319265, 23.271547149217373, 23.438791636317912, 23.441985058561198, 23.904459501815154, 23.98341321511244, 24.04715529772451, 24.04715529772451, 24.185784188443435, 24.31517771541704, 24.318390581541095, 24.318390581541095, 24.48484776635017, 24.48484776635017, 24.554952761451293, 24.554952761451293, 24.554952761451293, 24.555101865119997, 24.555637510479713, 24.748397506822876, 24.748397506822876, 24.748397506822876, 24.748397506822876, 24.803141300227473, 24.803141300227473, 24.803141300227473, 24.880971816812863, 24.880971816812863, 24.881341088779397, 24.881341088779397, 24.881341088779397]"
r2_log,"[np.float64(0.19625261038065692), np.float64(0.1953066403265214), np.float64(0.19452793935091048), np.float64(0.19436787366495262), np.float64(0.1920994733834624), np.float64(0.19170410762339468), np.float64(0.19134600534621496), np.float64(0.19121359963667267), np.float64(0.1905804804547316), np.float64(0.1899661068908113), np.float64(0.1899006438833984), np.float64(0.1899006438833984), np.float64(0.18905700361506822), np.float64(0.18905700361506822), np.float64(0.1887185385688223), np.float64(0.1887185385688223), np.float64(0.1887185385688223), np.float64(0.1887185385688223), np.float64(0.1886690531607712), np.float64(0.18779778148126103), np.float64(0.18779778148126103), np.float64(0.18779778148126103), np.float64(0.18779778148126103), np.float64(0.18754163742409918), np.float64(0.187506289658306), np.float64(0.187506289658306), np.float64(0.1871325465743575), np.float64(0.1871325465743575), np.float64(0.1871325465743575), np.float64(0.1871325465743575), np.float64(0.1871325465743575)]"
hyp_acc_log,[]
hyp2_acc_log,"[43.21119999999995, 44.01599999999995, 45.44799999999996, 50.16519999999997, 55.42439999999996, 59.9892, 63.898, 63.898, 70.01079999999995, 70.01079999999995, 73.77079999999995, 73.84039999999993, 73.99719999999995, 74.11719999999994, 74.60319999999994, 74.60319999999994, 74.60319999999994, 75.30759999999994, 76.88, 78.86599999999994, 78.86599999999994, 78.86599999999994, 78.86599999999994, 88.79919999999996, 88.79919999999996, 88.79919999999996, 88.79919999999996, 88.79919999999996, 88.79919999999996, 88.79919999999996, 88.79919999999996]"
total_time_search,23647.41412138939
