Key,Value
hyp_log,"[158498.71897564386, 158636.20352198507, 158727.10462278943, 159407.62563006234, 159407.62563006234, 159407.93723221082, 159407.93723221082, 159411.07281751715, 159411.98677280103, 159466.67756195887, 159478.58473841916, 160189.4769335007, 160190.1799919625, 160190.1799919625, 161510.08495814566, 161510.097650969, 161523.38009777854, 161523.38009993502, 161523.42918416974, 161523.48997525984, 161525.575546636, 162263.40430623572, 162359.66849141836, 162360.22136691658, 162360.90238421466, 162363.38488141476, 162363.38488141476, 162493.58664028381, 162494.33634985564, 162494.72399426356]"
hyp2_log,"[35.39324550951035, 35.425655377497456, 35.42567867121756, 35.43238099410695, 35.43238099410695, 35.43238099410695, 35.43238099410695, 35.43238099410695, 35.43238099410695, 35.43991704092523, 35.43991704092523, 35.43991704092523, 35.43991704092523, 35.43991704092523, 35.43991704092523, 35.43991704092523, 35.439917051008784, 35.439917051008784, 35.439917051008784, 35.439917051008784, 35.439917051008784, 35.439917051008784, 35.439917051008784, 35.439917051008784, 35.439917051008784, 35.439917051008784, 35.439917051008784, 35.439917051008784, 35.439917051008784, 35.439917051008784]"
r2_log,"[0.6516482530584209, 0.6547640086184296, 0.6497220316382749, 0.6525582074162932, 0.6525582074162932, 0.6520667819499717, 0.6520667819499717, 0.6504259142940709, 0.6524070498912722, 0.6525254025520445, 0.6497872589945508, 0.6496580670280108, 0.6496580670280108, 0.6496580670280108, 0.651258704933988, 0.651258704933988, 0.6516382130709757, 0.6516382130709757, 0.6513205869598878, 0.6513205869598878, 0.6512628368147897, 0.653589806970392, 0.6529619732308481, 0.6529619732308481, 0.6524440974987741, 0.6519029906774413, 0.6519029906774413, 0.6520103388812132, 0.6519537836269561, 0.6519537836269561]"
