Key,Value
max_f1,0.029243937325783266
max_f2,0.03159528762484208
max_f3,40.6006
max_f4,0.146
min_f1,0.014190098070181333
min_f2,0.02152138905456433
min_f3,12.6863
min_f4,0.0453
hyp_log,"[175661.12249170098, 175820.93997437225, 175851.45816478835, 175851.46482743393, 176009.3712362139, 176018.0855341936, 176301.7728620704, 176301.7728620704, 176587.2218475734, 176587.2601471569, 176587.33511490608, 176587.33666373746, 176587.36212063485, 176587.36698620973, 176587.36698620973, 176587.36698620973, 176587.36998260542, 176587.36998260542, 176587.36998260542, 176587.36998260542, 176664.7153613682, 176664.7153613682, 176664.7153613682, 176664.7153613682, 176664.7153613682, 176664.71536138793, 176664.71536138793, 176687.6387089411, 176687.6387089411, 176687.6387089411]"
hyp2_log,"[35.77256272009373, 35.776276114560666, 35.78220464576875, 35.78220464576875, 35.78428268631274, 35.78603581740615, 35.7860359757521, 35.7860359757521, 35.7860359757521, 35.7860359757521, 35.7860359757521, 35.7860359757521, 35.7860359757521, 35.7860359757521, 35.7860359757521, 35.7860359757521, 35.7860359757521, 35.7860359757521, 35.7860359757521, 35.7860359757521, 35.7860359757521, 35.7860359757521, 35.7860359757521, 35.7860359757521, 35.7860359757521, 35.7860359757521, 35.7860359757521, 35.7860359757521, 35.7860359757521, 35.7860359757521]"
r2_log,"[0.003196114323228165, 0.003129398179370519, 0.003078356789085796, 0.003078356789085796, 0.003021739127115403, 0.0030118305607872648, 0.0029423243743298237, 0.0029423243743298237, 0.002870508381465727, 0.002870508381465727, 0.0028673584405436844, 0.0028673584405436844, 0.0028665040967155294, 0.0028665040967155294, 0.0028665040967155294, 0.0028665040967155294, 0.0028665040967155294, 0.0028665040967155294, 0.0028665040967155294, 0.0028665040967155294, 0.0028498780250061618, 0.0028498780250061618, 0.0028498780250061618, 0.0028498780250061618, 0.0028498780250061618, 0.0028498780250061618, 0.0028498780250061618, 0.002842441636568881, 0.002842441636568881, 0.002842441636568881]"
lr_log,[]
hyp2_acc_log,"[282.4695313784105, 282.4695313784105, 364.1878608337441, 364.1878608337441, 367.23640838161555, 382.405245829224, 382.53102399736997, 382.53102399736997, 382.53102399736997, 382.53102399736997, 382.53102399736997, 382.53102399736997, 382.53102399736997, 382.53102399736997, 382.53102399736997, 382.53102399736997, 382.53102399736997, 382.53102399736997, 382.53102399736997, 382.53102399736997, 382.53102399736997, 382.53102399736997, 382.53102399736997, 382.53102399736997, 382.53102399736997, 382.53102399736997, 382.53102399736997, 382.53102399736997, 382.53102399736997, 382.53102399736997]"
hyp_acc_log,[]
