Key,Value
max_f1,4.558532626540573
max_f2,4.609048260582818
max_f3,39.3472
max_f4,0.1338
min_f1,3.923776467641195
min_f2,4.073196552417897
min_f3,8.2954
min_f4,0.029
hyp_log,"[68293.05200128719, 68666.05349018017, 68892.01759490288, 69327.80505723986, 70705.4783012684, 70716.64391876759, 71633.75564142135, 72473.08520188258, 72839.24350393131, 72878.96202339279, 73040.80011562948, 73055.88249177657, 73408.4375104839, 73414.44798002289, 73507.0647733013, 73514.1692543667, 73519.75742563544, 73519.78402357307, 73521.25970665758, 73998.9819149883, 73999.2524736777, 74000.0756273003, 74004.41615127152, 74050.46245330707, 74058.95888412272, 74059.91550178337, 74065.22443838566, 74070.79359234909, 74071.7041181267, 74120.69075045087, 74462.22735611722]"
hyp2_log,"[23.34900723944299, 23.415213134932195, 23.46810666969595, 23.572153158679754, 23.91470241983534, 23.91531110272062, 24.208126258911268, 24.481497731298393, 24.606100253865705, 24.606105767420917, 24.609181677352368, 24.610412548287503, 24.678604097260152, 24.678604097260152, 24.70859516441334, 24.708653915612363, 24.70949030537168, 24.70949030537168, 24.70949030537168, 24.872812385578165, 24.872812385578165, 24.872812385578165, 24.872812385578165, 24.888604973871175, 24.888630386313316, 24.888630386313316, 24.888630386313316, 24.889644353990057, 24.889644353990057, 24.889644353990057, 25.005100599514765]"
r2_log,"[np.float64(0.19519870181811766), np.float64(0.1947608783454076), np.float64(0.19448095663879308), np.float64(0.1938965223172779), np.float64(0.19196400611522652), np.float64(0.19196400611522652), np.float64(0.19051227662651865), np.float64(0.18920454956379995), np.float64(0.18859647705096633), np.float64(0.1885662002679524), np.float64(0.18843534363875208), np.float64(0.18843534363875208), np.float64(0.18799402238357293), np.float64(0.18799402238357293), np.float64(0.18787046041112582), np.float64(0.18787046041112582), np.float64(0.18787046041112582), np.float64(0.18787046041112582), np.float64(0.18787046041112582), np.float64(0.18712501853458577), np.float64(0.18712501853458577), np.float64(0.18712501853458577), np.float64(0.18712501853458577), np.float64(0.18704975527582818), np.float64(0.18704975527582818), np.float64(0.18704975527582818), np.float64(0.18704975527582818), np.float64(0.18704975527582818), np.float64(0.18704975527582818), np.float64(0.18701439920364735), np.float64(0.18647383624209396)]"
hyp_acc_log,[]
hyp2_acc_log,"[52.258800000000015, 52.258800000000015, 56.38679999999997, 61.31199999999995, 63.845999999999925, 64.22759999999997, 66.38879999999993, 77.71320000000004, 82.1108000000001, 82.4424000000001, 83.7196000000001, 83.7196000000001, 83.7196000000001, 83.82480000000008, 83.96640000000009, 84.53000000000007, 84.53000000000007, 84.53000000000007, 84.53000000000007, 84.55880000000008, 84.68960000000007, 85.2272000000001, 85.6732000000001, 85.6732000000001, 85.6972000000001, 85.6972000000001, 85.7100000000001, 85.76920000000008, 85.76920000000008, 85.76920000000008, 86.3624000000001]"
total_time_search,21312.159814834595
