Key,Value
hyp_log,"[161481.6860868226, 161936.74697465784, 162545.3619485351, 163839.60173464802, 164825.8899209276, 164828.40846085284, 166898.05421506948, 166899.60426763262, 166900.22315709817, 167620.70639904376, 167713.00595786778, 167713.82261529108, 167714.03408376078, 168330.19448063822, 168330.34901417213]"
hyp2_log,"[35.791990344115064, 35.79287443693398, 35.79287443693398, 35.79287444059164, 35.79415379817318, 35.79456190410998, 35.79637212901179, 35.796372147461454, 35.796372497354795, 35.800897696223636, 35.807960261033735, 35.80796102148831, 35.807961376227, 35.807961376227, 35.807961376227]"
r2_log,"[np.float64(0.007608962552421002), np.float64(0.0074562473791355), np.float64(0.007254690611323246), np.float64(0.006828338880067642), np.float64(0.006500578367396552), np.float64(0.00649905866659736), np.float64(0.005815578594579022), np.float64(0.005815578594579022), np.float64(0.005815578594579022), np.float64(0.005554409876197536), np.float64(0.005500630761354811), np.float64(0.005500630761354811), np.float64(0.005500630761354811), np.float64(0.005302971789154495), np.float64(0.005302971789154495)]"
