Key,Value
max_f1,0.0719529547370397
max_f2,0.02481028070816627
max_f3,52.4887
max_f4,0.1783
min_f1,0.004107831757611189
min_f2,0.009354643399516742
min_f3,7.6211
min_f4,0.0155
hyp_log,"[178801.0470045272, 178801.74103062812, 178805.63840854104, 178805.6579226514, 178806.32778882532, 179178.87284039953, 179179.62823310925, 179392.1124833299, 179392.73510742653, 179392.90314574438, 179395.72934834528, 179395.96349684073, 179395.98284549586, 179395.9894719852, 179398.25873817218, 179398.3860411133, 179405.11341404676, 179405.12282882188, 179411.75836145756, 179412.11046862227, 179416.4909440036, 179416.4909442947, 179416.4909442947, 179416.49472426434, 179416.49520254706, 179416.5259241622, 179416.52592416224, 179416.52879652006, 179416.52879652003, 179416.52879652]"
hyp2_log,"[35.91310341001139, 35.91310341001139, 35.91369075776907, 35.91369075776907, 35.913766799781804, 35.91475209292425, 35.91475209292425, 35.91475209292425, 35.91475209292425, 35.91475209292425, 35.91520153225475, 35.91520153225475, 35.91520153225475, 35.91520153225475, 35.91565320424615, 35.91565320424615, 35.91699141529303, 35.91699141529303, 35.9183222063735, 35.91838899726613, 35.919263436462785, 35.919263436462785, 35.919263436462785, 35.919263436462785, 35.919263436462785, 35.919263436462785, 35.919263436462785, 35.91926345585769, 35.91926345585769, 35.91926345585769]"
r2_log,"[np.float64(0.00188222663619297), np.float64(0.0018790540236162333), np.float64(0.0018608687765402441), np.float64(0.0018608687765402441), np.float64(0.0018606828491429853), np.float64(0.0016867374203178459), np.float64(0.0016707863970224757), np.float64(0.0015953213754400827), np.float64(0.0015880690044818642), np.float64(0.0015848283638545215), np.float64(0.0015754332782433023), np.float64(0.0015689176550154106), np.float64(0.0015685043606707462), np.float64(0.0015684413125216755), np.float64(0.0015670159019773784), np.float64(0.0015644950707600202), np.float64(0.0015523487766779193), np.float64(0.0015523487766779193), np.float64(0.0015485674893235472), np.float64(0.0015481277927688471), np.float64(0.0015438474746499072), np.float64(0.0015438474746499072), np.float64(0.0015438474746499072), np.float64(0.0015438474746499072), np.float64(0.0015438474746499072), np.float64(0.0015438474746499072), np.float64(0.0015438474746499072), np.float64(0.0015438304590191091), np.float64(0.0015438304590191091), np.float64(0.0015438304590191091)]"
hyp_acc_log,[]
hyp2_acc_log,"[2404.0720601680637, 2404.0720601680637, 2469.894764315212, 2469.894764315212, 2476.983365692801, 2500.4278319670448, 2500.4278319670448, 2500.4278319670448, 2500.4278319670448, 2500.4278319670448, 2540.923394097222, 2540.923394097222, 2540.923394097222, 2540.923394097222, 2541.505864511423, 2541.505864511423, 2673.874063886834, 2673.874063886834, 2745.5950032873106, 2756.7307210768, 2805.5359889926444, 2805.5359889926444, 2805.5359889926444, 2805.5359889926444, 2860.52976428953, 2860.52976428953, 2860.52976428953, 2860.52976428953, 2860.52976428953, 2860.52976428953]"
total_time_search,181705.65059232712
