Key,Value
max_f1,2.4536518255869546
max_f2,2.332627640830146
max_f3,41.4418
max_f4,0.1317
min_f1,1.6124222234443382
min_f2,1.7955997034355446
min_f3,8.9236
min_f4,0.0194
hyp_log,"[149821.2914988057, 150027.69927704637, 152796.34516159247, 153004.94326514032, 153585.83951548277, 154878.97808771936, 156368.02784497244, 156387.13642678433, 156747.13565989624, 156798.2691215492, 156903.57325995778, 156905.92880633223, 157384.67230030737, 157487.7171884411, 157602.88260749454, 157602.88905380017, 157998.83517490068, 158015.99618041588, 158016.83458012296, 158017.15684523247, 158018.91910181104, 158021.77111905368, 158770.81728885527, 158771.74765408263, 158772.56679600972, 158775.2747023734, 158775.716786039, 158776.59607353396, 158777.61497874188, 158781.3711277606, 158781.37683384353]"
hyp2_log,"[51.08529410694413, 51.08529410694413, 51.80929290132981, 51.80929290132981, 51.92312267689565, 52.09968853311538, 52.60261505192515, 52.6041088574808, 52.68962403735493, 52.68962403735493, 52.68962403735493, 52.68962403735493, 52.83021748791404, 52.83031452570933, 52.83031452570933, 52.83031452570933, 52.964542304215826, 52.967015652339434, 52.967015652339434, 52.967015652339434, 52.967015652339434, 52.967015652339434, 53.21829436415683, 53.21829436415683, 53.21829436415683, 53.21829436415683, 53.21829436415683, 53.21829436415683, 53.21829436415683, 53.21829436415683, 53.21829436415683]"
r2_log,"[np.float64(0.11688218170165876), np.float64(0.11688218170165876), np.float64(0.11368148159216791), np.float64(0.11368148159216791), np.float64(0.11316833305020846), np.float64(0.11237682165765812), np.float64(0.11024816759080518), np.float64(0.11024493590854298), np.float64(0.1098647909845936), np.float64(0.1098647909845936), np.float64(0.1098647909845936), np.float64(0.1098647909845936), np.float64(0.10924150434133131), np.float64(0.10924150434133131), np.float64(0.10924150434133131), np.float64(0.10924150434133131), np.float64(0.108643728055271), np.float64(0.108643728055271), np.float64(0.108643728055271), np.float64(0.108643728055271), np.float64(0.108643728055271), np.float64(0.108643728055271), np.float64(0.10755395185474666), np.float64(0.10755395185474666), np.float64(0.10755395185474666), np.float64(0.10755395185474666), np.float64(0.10755395185474666), np.float64(0.10755395185474666), np.float64(0.10755395185474666), np.float64(0.10755395185474666), np.float64(0.10755395185474666)]"
hyp_acc_log,[]
hyp2_acc_log,"[926.3323999999997, 949.9699999999997, 1040.8516, 1041.4624, 1042.0171999999998, 1096.3511999999998, 1177.8776, 1182.6892, 1221.606, 1221.606, 1221.606, 1221.606, 1223.94, 1223.94, 1223.94, 1223.94, 1246.7484000000004, 1251.3828000000003, 1284.0232, 1284.1191999999999, 1284.1191999999999, 1284.2823999999998, 1290.0424, 1299.5064, 1299.5064, 1299.5064, 1299.5064, 1299.5064, 1299.5064, 1299.5064, 1299.5064]"
total_time_search,14995.652136325836
