Key,Value
max_f1,2.1703820758395724
max_f2,2.3547555119903
max_f3,53.8568
max_f4,0.1643
min_f1,1.8339266556280631
min_f2,2.1203682555092707
min_f3,10.4351
min_f4,0.0248
hyp_log,"[135677.8564492866, 137034.9100311028, 137859.05495808535, 138641.39782966065, 139030.2045780914, 139531.57079234655, 139982.3339840369, 140251.8224041511, 140656.96369669313, 141020.26614212047, 141232.680716832, 141729.54415754293, 142173.86621948757, 142364.14727224654, 142615.92432299108, 143281.92912693083, 143713.60637318593, 143792.20348499503, 143907.13996781874, 144420.59195371202, 144911.06699832116, 144937.82643880654, 145187.41923970493, 145274.72714137155, 145502.2549246879, 145568.21135568275, 145653.18817274607, 146152.57854119677, 146159.6882055129, 146165.9614877261, 146613.3877684541]"
hyp2_log,"[45.83161947710983, 46.29498712313426, 46.56699991943712, 46.81531369259543, 46.947083909643325, 47.116727040294585, 47.26049794606959, 47.35001473282485, 47.46488727525492, 47.58637292424962, 47.65842425917405, 47.81930493337618, 47.965691410310264, 48.02917107429845, 48.11412328928073, 48.218754657965505, 48.36567138722291, 48.39154776341908, 48.43037084765423, 48.59666440133731, 48.76176801571314, 48.77068639182111, 48.85496239116144, 48.86326031362945, 48.92568901900305, 48.94775333708623, 48.97614687910831, 49.14678783316264, 49.14687882233363, 49.14763569736421, 49.29945508476708]"
r2_log,"[np.float64(0.18251492583715717), np.float64(0.17957816116112527), np.float64(0.1779903093756764), np.float64(0.17655789753077292), np.float64(0.1757423832846196), np.float64(0.1747763239377569), np.float64(0.17390378261642303), np.float64(0.17342477951914026), np.float64(0.1727923309255419), np.float64(0.1720833758600881), np.float64(0.1716098802925228), np.float64(0.1707450335680583), np.float64(0.17000124420795976), np.float64(0.1696202503116528), np.float64(0.16913520660329404), np.float64(0.16859818826083242), np.float64(0.167793126553213), np.float64(0.16761723667325076), np.float64(0.16735403907072813), np.float64(0.16644790603894516), np.float64(0.16560756814347913), np.float64(0.16555156492348327), np.float64(0.1650377442848628), np.float64(0.16498145873180614), np.float64(0.16460259873351676), np.float64(0.1644546157851712), np.float64(0.16426205485071507), np.float64(0.1633131021633142), np.float64(0.1633131021633142), np.float64(0.16330946055617857), np.float64(0.16252044604433644)]"
lr_log,[]
