Key,Value
max_f1,0.008300044344594845
max_f2,0.01766197420656681
max_f3,201.9707
max_f4,0.6905
min_f1,0.004021102299866004
min_f2,0.009425114969221444
min_f3,27.8252
min_f4,0.057
hyp_log,"[171323.50216606172, 171326.8839023614, 171353.73628076137, 171354.7605088914, 171960.12582620676, 171965.6721182473, 172587.74517863346, 172597.04474803552, 173005.14258888032, 173005.35600887504, 173013.8962881424, 173015.03685182743, 173015.20795867033, 173018.29035276937, 173020.32227961477]"
hyp2_log,"[35.90352022550752, 35.90427323813433, 35.91027636199314, 35.910276375039345, 35.91304198367865, 35.9141377630613, 35.91413777294817, 35.915569166187346, 35.916636985598174, 35.916637031581885, 35.91811515629896, 35.918332361790824, 35.91833240816073, 35.91897157464234, 35.91936033628768]"
r2_log,"[0.003928032048366406, 0.003924008025188727, 0.003889604281242926, 0.003889604281242926, 0.0036780875683058616, 0.003674012368135954, 0.0034786231659762307, 0.0034685364724880083, 0.0033369876746815437, 0.0033369876746815437, 0.0033236396896101535, 0.00332283178022402, 0.0033220963614333902, 0.003316004180933102, 0.0033129943112901647]"
total_time_search,66108.63547587395
