Key,Value
max_f1,2.248769689489294
max_f2,2.3344220320383706
max_f3,54.7825
max_f4,0.1732
min_f1,1.7206434320520472
min_f2,1.9020585748884413
min_f3,11.6966
min_f4,0.0289
hyp_log,"[151142.73463395605, 151261.2176993695, 152479.48065103363, 152487.16050004444, 152502.55270412914, 152502.56127808307, 152502.66407225773, 152539.3516662861, 152541.10443430583, 152541.106010281, 152541.3959458751, 152547.44543164954, 152547.44752376078, 152666.71254222209, 152666.71254222209, 152688.92344580745, 152689.21947958742, 152690.18872652177, 152693.68594508854, 152694.14491131782, 152770.61379821613, 152770.61379821613, 153456.7070026999, 153456.7070026999, 153490.46816374423, 153492.22816110693, 153492.22816110693, 153492.22816110693, 153492.22867569758, 153492.22867569758, 153492.31509079415]"
hyp2_log,"[51.53060319631426, 51.53060319631426, 51.53060319631426, 51.53060319631426, 51.53060319631426, 51.53060319631426, 51.53060319631426, 51.53060319631426, 51.53060319631426, 51.53060319631426, 51.53060319631426, 51.53060319631426, 51.53060319631426, 51.53060319631426, 51.53060319631426, 51.53060319631426, 51.53060319631426, 51.53060319631426, 51.53060319631426, 51.53060319631426, 51.5570979200136, 51.5570979200136, 51.79279012841249, 51.79279012841249, 51.79279012841249, 51.7933977680672, 51.7933977680672, 51.7933977680672, 51.7933977680672, 51.7933977680672, 51.7933977680672]"
hyp2_acc_log,"[962.5796000000001, 962.5796000000001, 962.5796000000001, 962.5796000000001, 969.0132000000006, 990.6348000000003, 991.2348000000002, 1006.1948000000002, 1006.1948000000002, 1006.1948000000002, 1006.1948000000002, 1006.1948000000002, 1008.3492000000002, 1008.3492000000002, 1008.3492000000002, 1008.3492000000002, 1008.3492000000002, 1008.3492000000002, 1008.3492000000002, 1008.3492000000002, 1009.4160000000003, 1009.4160000000003, 1012.6151999999998, 1012.6151999999998, 1012.6151999999998, 1012.6151999999998, 1012.6151999999998, 1013.1103999999998, 1013.1103999999998, 1013.1103999999998, 1013.1103999999998]"
r2_log,"[np.float64(0.11491079454892231), np.float64(0.11491079454892231), np.float64(0.11491079454892231), np.float64(0.11491079454892231), np.float64(0.11491079454892231), np.float64(0.11491079454892231), np.float64(0.11491079454892231), np.float64(0.11491079454892231), np.float64(0.11491079454892231), np.float64(0.11491079454892231), np.float64(0.11491079454892231), np.float64(0.11491079454892231), np.float64(0.11491079454892231), np.float64(0.11491079454892231), np.float64(0.11491079454892231), np.float64(0.11491079454892231), np.float64(0.11491079454892231), np.float64(0.11491079454892231), np.float64(0.11491079454892231), np.float64(0.11491079454892231), np.float64(0.11479216692800513), np.float64(0.11479216692800513), np.float64(0.11373196491130866), np.float64(0.11373196491130866), np.float64(0.11373196491130866), np.float64(0.11373196491130866), np.float64(0.11373196491130866), np.float64(0.11373196491130866), np.float64(0.11373196491130866), np.float64(0.11373196491130866), np.float64(0.11373196491130866)]"
total_time_search,18110.510644197464
