Key,Value
max_f1,0.2450310978369835
max_f2,0.0594319526774761
max_f3,110.4448
max_f4,0.3163
min_f1,0.026198918133591993
min_f2,0.02616801779621687
min_f3,48.0791
min_f4,0.1153
hyp_log,"[157777.53721591027, 158118.11679607996, 160385.91143322788, 160385.91143609324, 160386.08609894203, 160388.34980102786, 160388.34980102786, 160388.34980102786, 160401.4085911657, 160423.6457493417, 161552.78323065644, 161800.7520261867, 161800.7520261867, 162391.46848155762, 162873.50636143045, 163361.27941330563, 163361.27941330563, 164236.91315257372, 164236.91315257372, 164236.91315257372, 164237.68137198314, 164237.68137198314, 164513.63135164062, 164857.09355649276, 164857.09359471075, 164857.09359471075, 164857.09359471075, 164879.44759893973, 165180.698923167, 165181.37371662355, 165181.37371662355]"
hyp2_log,"[35.51733030840023, 35.5952189816186, 35.65299139419943, 35.65299139419943, 35.65299139419943, 35.65299139419943, 35.65299139419943, 35.65299139419943, 35.65299139419943, 35.6581838348804, 35.6581838348804, 35.6581838348804, 35.6581838348804, 35.6581838348804, 35.6581838348804, 35.6581838348804, 35.6581838348804, 35.68292518189761, 35.68292518189761, 35.68292518189761, 35.68292518189761, 35.68292518189761, 35.68292518189761, 35.68292518189761, 35.68292518189761, 35.68292518189761, 35.68292518189761, 35.68646098265369, 35.68646098265369, 35.68646098265369, 35.68646098265369]"
r2_log,"[0.00995710233429553, 0.009531019468568996, 0.008535746172139647, 0.008535746172139647, 0.008534348433938722, 0.008521188976675519, 0.008521188976675519, 0.008521188976675519, 0.00851478075437911, 0.008493246794935124, 0.008169519504276529, 0.008062068007302874, 0.008062068007302874, 0.007909851238510643, 0.007749916318344374, 0.007631754610782894, 0.007631754610782894, 0.0071696316474967854, 0.0071696316474967854, 0.0071696316474967854, 0.007156847233137896, 0.007156847233137896, 0.007080440849684465, 0.007029442453817011, 0.007029442453817011, 0.007029442453817011, 0.007029442453817011, 0.006985368700169739, 0.006891323151188694, 0.006891323151188694, 0.006891323151188694]"
lr_log,"[0.020274704931599666, 0.019522810600014668, 0.018732637822147166, 0.017908823646056095, 0.01705620254090204, 0.016179778026359944, 0.015284693309976016, 0.01437620110478079, 0.013459632804280398, 0.012540367195719541, 0.011623798895219153, 0.010715306690023935, 0.009820221973640013, 0.00894379745909792, 0.008091176353943881, 0.007267362177852812, 0.006477189399985315, 0.005725295068400315, 0.005016091598013195, 0.004353740876790539, 0.0037421298421366693, 0.0031848476707993767, 0.0026851647161535764, 0.0022460133164673274, 0.0018699705867748606, 0.0015592432953408322, 0.0013156549134666511, 0.0011406349146358182, 0.0010352103857951146, 0.001]"
