Key,Value
max_f1,2.5047142770555286
max_f2,2.578931243331344
max_f3,41.4418
max_f4,0.1317
min_f1,1.6207441488901775
min_f2,1.814020735246164
min_f3,8.2724
min_f4,0.0174
hyp_log,"[149821.2914988057, 150027.69927704637, 152796.34516159247, 153560.55375952332, 155004.1348110991, 155147.1382526564, 155371.84736219057, 155379.14322410553, 156209.26818519484, 156622.6316272388, 156721.9619781167, 156939.12418106734, 157150.53278657238, 157464.2278294614, 157528.3609702299, 157536.40967831918, 157539.77848606286, 157735.9263485148, 157809.10555485892, 157813.2561898061, 157908.63179560183, 157911.37282847418, 158178.41090702824, 158179.1115636282, 158179.6686037195, 158318.1624896187, 158320.91041304282, 158321.85410520702, 158327.6989759198, 158385.84760928256, 158390.46125228624]"
hyp2_log,"[51.08529410694413, 51.08529410694413, 51.80929290132981, 51.80929290132981, 52.296749892386885, 52.33924843147883, 52.33924843147883, 52.33924843147883, 52.623126031283604, 52.71595585234426, 52.743156759664274, 52.743156759664274, 52.743156759664274, 52.84707482175045, 52.86515557491958, 52.86515557491958, 52.86515557491958, 52.8845315366782, 52.8846745176961, 52.8846745176961, 52.914196807221806, 52.914196807221806, 53.00497019259636, 53.00497019259636, 53.00497019259636, 53.00497019259636, 53.00497019259636, 53.004998221311624, 53.004998221311624, 53.02467469681271, 53.02471166683021]"
r2_log,"[np.float64(0.09350574536132703), np.float64(0.09350574536132703), np.float64(0.09094518527373432), np.float64(0.09094518527373432), np.float64(0.08923981681173498), np.float64(0.08909390493429607), np.float64(0.08909390493429607), np.float64(0.08909390493429607), np.float64(0.08809167084618172), np.float64(0.08777439450430218), np.float64(0.08768337504900556), np.float64(0.08768337504900556), np.float64(0.08768337504900556), np.float64(0.08731831019279598), np.float64(0.08725853805017622), np.float64(0.08725853805017622), np.float64(0.08725853805017622), np.float64(0.08719425527362579), np.float64(0.08719425527362579), np.float64(0.08719425527362579), np.float64(0.08708715559562269), np.float64(0.08708715559562269), np.float64(0.08678247047077045), np.float64(0.08678247047077045), np.float64(0.08678247047077045), np.float64(0.08678247047077045), np.float64(0.08678247047077045), np.float64(0.08678247047077045), np.float64(0.08678247047077045), np.float64(0.08671265658217693), np.float64(0.08671265658217693)]"
hyp_acc_log,[]
hyp2_acc_log,"[926.3323999999997, 949.9699999999997, 1040.8516, 1064.9164, 1115.6476000000005, 1115.6476000000005, 1121.2795999999998, 1145.68, 1164.8264, 1199.4483999999995, 1199.4483999999995, 1199.4483999999995, 1199.4483999999995, 1255.6267999999998, 1255.6267999999998, 1255.6267999999998, 1255.6267999999998, 1255.6267999999998, 1255.6267999999998, 1255.6267999999998, 1279.2987999999998, 1279.4779999999998, 1279.5259999999998, 1279.5259999999998, 1279.5259999999998, 1279.5259999999998, 1279.5259999999998, 1279.5259999999998, 1286.5244, 1286.5244, 1286.5244]"
total_time_search,16468.296791791916
