Key,Value
hyp_log,"[175650.83011826177, 175709.50414736697, 176220.75468406474, 176948.0916457379, 176948.35047303897, 177240.15584638808, 177405.19236308045, 177405.23170526247, 177624.88768149941, 177635.57223437948, 177641.33475294925, 177875.22812264386, 178238.37590119455, 178238.70604265074, 178238.8958872296, 178245.4936005717, 178245.59267003843, 178247.62818841133, 178247.99913286333, 178248.98665159504, 178330.1896258911, 178330.3321215757, 178331.75941617438, 178548.60725121404, 178548.8422671909, 178548.89175399506, 178552.33910539874, 178552.3536940101, 178552.39637134827, 178552.39916428368]"
hyp2_log,"[35.78749386898094, 35.78749386898094, 35.78749386898094, 35.78749386898094, 35.78749387354464, 35.78749387354464, 35.79176130622349, 35.79176152663308, 35.79176175555753, 35.79398440207569, 35.7949906404744, 35.797485485021525, 35.797485485021525, 35.797485779172135, 35.797485779172135, 35.79881036835308, 35.798810814920486, 35.799228218085666, 35.79929828355436, 35.799491339580975, 35.801105722913704, 35.80110581293764, 35.80139289839708, 35.80243058728749, 35.80243080089999, 35.80243080089999, 35.8031044486935, 35.8031044486935, 35.8031044486935, 35.8031044486935]"
r2_log,"[0.0031540510730624976, 0.003130059665790846, 0.0030062684393614763, 0.002812643863534552, 0.0028101735218918266, 0.002728905102327624, 0.002655181052158679, 0.002648454227384446, 0.002611247371762051, 0.00258266962680844, 0.0025758285489559276, 0.0025127637946278053, 0.0024513606992384454, 0.0024399114891489005, 0.0024399114891489005, 0.0024267908862296086, 0.002413704421866741, 0.0024121491869742036, 0.002411888777022838, 0.002409669159824668, 0.0023926487501132005, 0.0023908610566382945, 0.0023897909627716043, 0.0023537857482963413, 0.0023362908351269676, 0.0023358654093544864, 0.002329160797863674, 0.0023282855177258798, 0.0023261698095211887, 0.0023261698095211887]"
