Key,Value
max_f1,4.634696660218416
max_f2,4.6304033420704025
max_f3,39.3472
max_f4,0.1338
min_f1,3.9509254649833396
min_f2,4.1090583094844115
min_f3,9.0163
min_f4,0.0313
hyp_log,"[68293.05200128719, 68666.05349018017, 69208.19009874236, 69269.76645201279, 70483.47937372218, 71258.1776028932, 71330.00414917871, 71682.00040515704, 71790.15786686585, 71790.80009813908, 71885.81978758733, 71893.67470618285, 71898.80770207675, 72596.84511704666, 72599.42557928996, 72652.44955511451, 72653.06172823663, 72657.11440935759, 72700.5843207725, 73206.29846487679, 73218.28135087341, 73224.3470243216, 73224.37563439226, 73265.4788279256, 73265.94443464487, 73464.93884527056, 73464.94200312615, 73464.94667928858, 73465.33650686308, 73465.3365068631, 73465.33710300356]"
hyp2_log,"[23.34900723944299, 23.415213134932195, 23.46810666969595, 23.483818477547754, 23.854284600193857, 24.0785404227676, 24.0785404227676, 24.15959372852555, 24.18937766605694, 24.18937766605694, 24.18937766605694, 24.189470044603823, 24.189470044603823, 24.425431401780678, 24.425431401780678, 24.425431401780678, 24.425431401780678, 24.425431401780678, 24.43939522088499, 24.61048513006063, 24.61048513006063, 24.61048513006063, 24.61048513006063, 24.624272090962286, 24.624272090962286, 24.692502239525396, 24.692502239525396, 24.692502239525396, 24.692502239525396, 24.692502239525396, 24.692502239525396]"
r2_log,"[np.float64(0.2627125498047834), np.float64(0.26227409635532545), np.float64(0.26195266069707845), np.float64(0.2618479893455785), np.float64(0.2594199930819875), np.float64(0.2579915948664587), np.float64(0.2579915948664587), np.float64(0.257464835264636), np.float64(0.2572854436475844), np.float64(0.2572854436475844), np.float64(0.2572854436475844), np.float64(0.2572854436475844), np.float64(0.2572854436475844), np.float64(0.2557757129353848), np.float64(0.2557757129353848), np.float64(0.2557757129353848), np.float64(0.2557757129353848), np.float64(0.2557757129353848), np.float64(0.2556870534026523), np.float64(0.254614003445392), np.float64(0.254614003445392), np.float64(0.254614003445392), np.float64(0.254614003445392), np.float64(0.25452649666248284), np.float64(0.25452649666248284), np.float64(0.25408937344531957), np.float64(0.25408937344531957), np.float64(0.25408937344531957), np.float64(0.25408937344531957), np.float64(0.25408937344531957), np.float64(0.25408937344531957)]"
hyp_acc_log,[]
hyp2_acc_log,"[52.258800000000015, 52.258800000000015, 56.38679999999997, 58.50759999999996, 62.68519999999993, 67.15199999999997, 67.45999999999991, 67.48199999999991, 67.48199999999991, 67.48199999999991, 67.48199999999991, 67.95919999999998, 68.66999999999999, 74.44119999999998, 74.44119999999998, 74.44119999999998, 74.44119999999998, 74.44119999999998, 75.38519999999997, 75.50279999999998, 77.18920000000004, 77.18920000000004, 77.18920000000004, 77.18920000000004, 78.03600000000002, 79.044, 79.044, 79.0452, 79.0452, 79.0452, 79.0452]"
total_time_search,20486.278794527054
