Key,Value
max_f1,0.0925677261291406
max_f2,0.02491568048030902
max_f3,52.4887
max_f4,0.1783
min_f1,0.004152060803981164
min_f2,0.00899032698227809
min_f3,7.6211
min_f4,0.0155
hyp_log,"[178795.4939513158, 178801.74653462967, 178822.88976770744, 178832.1727391787, 178832.4768653148, 179311.5541800032, 179311.93377274412, 179413.6398496866, 179414.22841102086, 179414.2480721441, 179414.3028436917, 179414.31847252033, 179414.3908977604, 179414.40791839003, 179414.45589929644, 179414.94380854015, 179414.96292116368, 179415.87073170725, 179415.90380981634, 179415.9219297632, 179421.08525089044, 179421.18693359246, 179423.98388033753, 179424.87239142315, 179424.88149636373, 179424.88149636367, 179424.9013030507, 179424.9013030507, 179424.89244521214, 179424.89244521214]"
hyp2_log,"[35.91207503080665, 35.912920093890925, 35.9172935168942, 35.91898637195897, 35.91898637195897, 35.91898637195897, 35.91898637195897, 35.91898637195897, 35.91898637195897, 35.91898637195897, 35.91898637195897, 35.91898637195897, 35.91898637195897, 35.91898637195897, 35.91898637195897, 35.919039124260735, 35.919039124260735, 35.91936344094039, 35.91936344094039, 35.91936344094039, 35.92024423091786, 35.92024423091786, 35.92080215869846, 35.920973160873764, 35.920973160873764, 35.920973160873764, 35.9211827976719, 35.9211827976719, 35.9211827976719, 35.9211827976719]"
r2_log,"[np.float64(0.0018799378791002478), np.float64(0.0018635449345788583), np.float64(0.0018437227401649427), np.float64(0.001818199879881991), np.float64(0.0018088976243251426), np.float64(0.0016147265594556558), np.float64(0.001611430068243988), np.float64(0.0015711816366424294), np.float64(0.0015551595267886955), np.float64(0.0015551595267886955), np.float64(0.0015543858037211302), np.float64(0.001553984729996236), np.float64(0.0015522998460879725), np.float64(0.0015516661798680065), np.float64(0.001549705364411127), np.float64(0.0015471095434189857), np.float64(0.001546776342623584), np.float64(0.0015469854806164868), np.float64(0.0015469854806164868), np.float64(0.0015461602145502924), np.float64(0.0015388570471333535), np.float64(0.0015364939781729852), np.float64(0.0015351140912602563), np.float64(0.001534194462466888), np.float64(0.0015339336187314254), np.float64(0.0015339336187314254), np.float64(0.0015339336187314254), np.float64(0.0015339336187314254), np.float64(0.0015337791415371634), np.float64(0.0015337791415371634)]"
hyp_acc_log,"[11284513.406040812, 11359694.22071614, 12747987.768719286, 13255393.954810819, 13270896.211264785, 13310035.625500279, 13320604.794061674, 13326896.733286798, 13346624.108855534, 13347001.017704919, 13349574.863639401, 13350446.671519281, 13352445.710656099, 13353502.177837357, 13354165.40523623, 13841799.817153208, 13843050.474489873, 13952920.492204694, 13954036.411567258, 13955587.864787133, 14096512.126784686, 14100452.122604525, 14174388.65097045, 14277286.838366741, 14277592.56479837, 14277592.564798372, 14277791.93208137, 14277797.99284617, 14279108.685458131, 14279108.685458131]"
hyp2_acc_log,"[2302.493845922707, 2306.6638512645873, 2590.5813725036983, 2680.392313599195, 2680.392313599195, 2680.392313599195, 2680.392313599195, 2680.392313599195, 2680.392313599195, 2680.392313599195, 2680.392313599195, 2680.392313599195, 2680.392313599195, 2680.392313599195, 2680.392313599195, 2777.38246579142, 2777.38246579142, 2798.4112721379847, 2798.4112721379847, 2798.4112721379847, 2826.6994177864067, 2826.6994177864067, 2841.4165870521038, 2861.4612867767914, 2861.4612867767914, 2861.4612867767914, 2861.4612867767914, 2861.4612867767914, 2861.4612867767914, 2861.4612867767914]"
total_time_search,183216.60487055779
