Key,Value
max_f1,0.059667770029642644
max_f2,0.02348930460329239
max_f3,61.5081
max_f4,0.1956
min_f1,0.004477316219932758
min_f2,0.009715971551262415
min_f3,9.3005
min_f4,0.0209
hyp_log,"[178748.668486056, 178770.27854784476, 178770.3103873442, 178792.66605256358, 178793.1004760444, 178793.19496154008, 178793.20606190473, 178793.2262531168, 178793.2262531168, 178796.5291442222, 178799.28256966683, 178799.5044224879, 178805.50866131182, 178805.508661347, 178805.50867332588, 178805.5086738381, 178805.5134457413, 178805.5134457413, 178805.54085882427, 178806.9320543554, 178812.54538494116, 178812.54538494116, 178812.63322820442, 178812.63966669448, 178812.64019249342, 178812.64019249342, 178812.64019249342, 178812.64727467875, 178812.67283913938, 178812.67283914113]"
hyp2_log,"[35.901924306545446, 35.906265387679674, 35.90626810849591, 35.91104066357114, 35.91104066357114, 35.91104066357114, 35.91104092985978, 35.911041428800786, 35.911041428800786, 35.9116791571355, 35.91216763323246, 35.91216765122485, 35.913429892453216, 35.913429892453216, 35.913429892453216, 35.913429892453216, 35.913429892453216, 35.913429892453216, 35.913429892453216, 35.91371821490754, 35.914883001432926, 35.914883001432926, 35.914883001432926, 35.91488308963481, 35.91488310887325, 35.91488310887325, 35.91488310887325, 35.91488310887325, 35.91488310887325, 35.91488310887325]"
hyp2_acc_log,"[1896.3035728961206, 2271.9319500945103, 2285.545398278271, 2285.545398278271, 2285.545398278271, 2285.545398278271, 2365.201903173282, 2373.652058036448, 2373.652058036448, 2373.652058036448, 2373.652058036448, 2373.652058036448, 2412.3727611614486, 2412.3727611614486, 2412.3727611614486, 2412.3727611614486, 2412.3727611614486, 2412.3727611614486, 2412.3727611614486, 2568.076406224318, 2568.8639001890206, 2568.8639001890206, 2568.8639001890206, 2568.8639001890206, 2568.897704275559, 2568.897704275559, 2568.897704275559, 2568.897704275559, 2568.897704275559, 2568.897704275559]"
r2_log,"[0.0016585175272681965, 0.001630713843556713, 0.0016303467846094995, 0.001596716622418872, 0.001596716622418872, 0.0015940187720888139, 0.0015940187720888139, 0.001593035536451934, 0.001593035536451934, 0.0015867970369227561, 0.001579456525512136, 0.0015773503645610542, 0.0015726549460139353, 0.0015726549460139353, 0.0015726549460139353, 0.0015726549460139353, 0.0015724840372650342, 0.0015724840372650342, 0.0015724840372650342, 0.0015702545205425144, 0.0015620479963956897, 0.0015620479963956897, 0.0015595099248230438, 0.0015595099248230438, 0.0015595099248230438, 0.0015595099248230438, 0.0015595099248230438, 0.0015595099248230438, 0.0015595099248230438, 0.0015595099248230438]"
total_time_search,180611.30754876137
