Key,Value
max_f1,0.11478702219632955
max_f2,0.0451597606524443
max_f3,52.5117
max_f4,0.1899
min_f1,0.012771028538162891
min_f2,0.020832261414482044
min_f3,7.6442
min_f4,0.0271
hyp_log,"[177787.96760187365, 177825.49909443795, 177935.97987021622, 177937.28463971906, 177939.8163455555, 177946.0853210212, 178427.74989851922, 178427.7911394661, 178427.8377939308, 178427.90386170527, 178528.93067627668, 178518.98482601676, 178519.49233847018, 178519.49504300964, 178519.53218087915, 178519.5325095047, 178519.5325095047, 178519.54566955182, 178519.55862686012, 178519.6016533607, 178519.60330900486, 178519.6178548198, 178519.6189879147, 178519.72595354402, 178519.86215448752, 178519.86215448752, 178519.86215448752, 178519.86215448752, 178519.86215448752, 178519.86220652336]"
hyp2_log,"[35.77363021173598, 35.780548163565975, 35.79653689004153, 35.79653822466688, 35.79653822466688, 35.79653822466688, 35.798641095054265, 35.798641095054265, 35.798641095054265, 35.79864137912429, 35.79864137912429, 35.798643751541185, 35.79864381761516, 35.79864381761516, 35.79864381761516, 35.7986438848073, 35.7986438848073, 35.7986438848073, 35.7986438848073, 35.7986438848073, 35.7986438848073, 35.798644059134396, 35.798644059134396, 35.798644059134396, 35.79864406973897, 35.79864406973897, 35.79864406973897, 35.79864406973897, 35.79864406973897, 35.79864406973897]"
r2_log,"[np.float64(0.0028950992616847693), np.float64(0.0028549727126877212), np.float64(0.0026220862256865034), np.float64(0.0025921561223157807), np.float64(0.0025161196278813097), np.float64(0.0024865605480596763), np.float64(0.002384609582880797), np.float64(0.002384609582880797), np.float64(0.002383932511155473), np.float64(0.0023832293393934506), np.float64(0.002366365511021517), np.float64(0.002380011650367701), np.float64(0.002372510979438805), np.float64(0.002372510979438805), np.float64(0.002372510979438805), np.float64(0.002372510979438805), np.float64(0.002372510979438805), np.float64(0.0023714192917789556), np.float64(0.0023714834448273674), np.float64(0.0023714834448273674), np.float64(0.0023714834448273674), np.float64(0.0023714834448273674), np.float64(0.002371309515647904), np.float64(0.00236313690883678), np.float64(0.0023556096956559003), np.float64(0.0023556096956559003), np.float64(0.0023556096956559003), np.float64(0.0023556096956559003), np.float64(0.0023556096956559003), np.float64(0.0023556096956559003)]"
hyp_acc_log,"[1426867.7665444585, 1587688.4513677259, 1989309.7230718958, 2030150.1655983888, 2034774.506896013, 2036669.4315442399, 2057058.6811096303, 2057291.524419138, 2058136.814372289, 2058381.3629387543, 2073935.6399585444, 2112868.3994770073, 2114809.587269546, 2114864.4734215876, 2115049.632627922, 2115642.630208074, 2115764.0132896593, 2115829.779824057, 2115884.6820789133, 2116136.0365283214, 2116013.862310671, 2118881.051567634, 2118905.912904297, 2119349.3311465383, 2150220.508208814, 2150220.508208814, 2150239.1764714164, 2150220.508208814, 2150574.751962738, 2149105.9956540056]"
hyp2_acc_log,"[290.4973438270465, 322.74157883382645, 403.18201429980274, 410.94340688691653, 410.94340688691653, 410.94340688691653, 414.5730604865221, 414.5730604865221, 414.5730604865221, 414.5730604865221, 417.38635984241455, 424.81393306213016, 424.8351208086784, 424.8459554517997, 424.8459554517997, 424.97009638498514, 424.97009638498514, 424.97009638498514, 424.97009638498514, 424.97009638498514, 424.97009638498514, 425.39987056213016, 425.39987056213016, 425.39987056213016, 431.48276023689215, 431.48276023689215, 431.48276023689215, 431.48276023689215, 431.54253536427547, 431.76083335901575]"
total_time_search,201780.8937985897
