Key,Value
max_f1,0.06257864022866273
max_f2,0.08819898651578488
max_f3,203.1473
max_f4,0.6758
min_f1,0.04357117771720275
min_f2,0.06911536899323646
min_f3,49.6538
min_f4,0.1495
hyp_log,"[161330.54613433473, 161354.06491007848, 161354.06491007848, 161400.20814215564, 161400.38719120878, 161877.92731757503, 162205.83603049023, 162214.5689501837, 162214.5689501837, 162377.30393858114, 162377.3040104105, 162377.34125271245, 162377.34125271245, 162377.34125271245, 162377.34125271245]"
hyp2_log,"[35.303811187122975, 35.30918578331525, 35.30918578331525, 35.32100020824313, 35.32100283750801, 35.3225150449388, 35.3225150449388, 35.32251684801623, 35.32251684801623, 35.32686981008148, 35.32686981008148, 35.32687080515701, 35.32687080515701, 35.32687080515701, 35.32687080515701]"
r2_log,"[0.010233199212601428, 0.010184764700994385, 0.010184764700994385, 0.010123715275898636, 0.010123233279838783, 0.009982786588776235, 0.009962323119584756, 0.009943241197209414, 0.009943241197209414, 0.009859710621741909, 0.009859710621741909, 0.009859670091091151, 0.009859670091091151, 0.009859670091091151, 0.009859670091091151]"
total_time_search,133914.0150499344
