Key,Value
max_f1,1.5669576003001287
max_f2,3.4833756116720345
max_f3,61.5081
max_f4,0.1956
min_f1,1.0844857917382167
min_f2,2.016166145984943
min_f3,9.3005
min_f4,0.0209
hyp_log,"[159904.95809325622, 162911.8836546032, 162985.95477854845, 162988.0098164892, 162990.2575472403, 163062.11565784988, 163062.1763872911, 163901.09027613566, 164345.32598047695, 164357.68523952088, 164358.66387637326, 164361.66714704246, 164364.17913102254, 164368.26880707106, 164376.64700754624, 164381.66732536093, 164384.7794518784, 164384.7794518784, 164388.7700228257, 164433.25992424044, 164438.61197946095, 164573.43898019852, 164573.7317804025, 164576.22508426194, 164576.22992929665, 164576.23077412668, 164576.23077412668, 164576.65842828964, 164577.24763705785, 164577.24763705785]"
hyp2_log,"[53.785600490048076, 54.80699974752865, 54.80699974752865, 54.80699974752865, 54.80699974752865, 54.80699974752865, 54.80699974752865, 55.09701686945266, 55.25093493328096, 55.25093493328096, 55.25093493328096, 55.25093493328096, 55.25093493328096, 55.25093493328096, 55.25093493328096, 55.25093493328096, 55.25093493328096, 55.25093493328096, 55.25093493328096, 55.25093493328096, 55.25093493328096, 55.26771820087459, 55.26771820087459, 55.26771820087459, 55.26771820087459, 55.26771820087459, 55.26771820087459, 55.26771820087459, 55.26771820087459, 55.26771820087459]"
hyp2_acc_log,"[1776.3715695112178, 1846.8541493312375, 1846.8541493312375, 1846.8541493312375, 1846.8541493312375, 1846.8541493312375, 1846.8541493312375, 1892.608060717661, 1892.608060717661, 1892.608060717661, 1892.608060717661, 1892.608060717661, 1892.608060717661, 1892.608060717661, 1892.608060717661, 1892.608060717661, 1892.608060717661, 1892.608060717661, 1892.608060717661, 1892.608060717661, 1892.608060717661, 1892.608060717661, 1892.608060717661, 1892.608060717661, 1892.608060717661, 1892.608060717661, 1892.608060717661, 1892.608060717661, 1892.608060717661, 1892.608060717661]"
r2_log,"[0.10719881212968807, 0.10243433367904275, 0.10243433367904275, 0.10243433367904275, 0.10243433367904275, 0.10243433367904275, 0.10243433367904275, 0.10140453356509944, 0.10069410692473743, 0.10069410692473743, 0.10069410692473743, 0.10069410692473743, 0.10069410692473743, 0.10069410692473743, 0.10069410692473743, 0.10069410692473743, 0.10069410692473743, 0.10069410692473743, 0.10069410692473743, 0.10069410692473743, 0.10069410692473743, 0.1006169052120014, 0.1006169052120014, 0.1006169052120014, 0.1006169052120014, 0.1006169052120014, 0.1006169052120014, 0.1006169052120014, 0.1006169052120014, 0.1006169052120014]"
total_time_search,116274.8900783062
