algorithm,dataset,attack,evaluations,indicator,value,dir
moras,cifar10,FGSM,360,hv_2obj,35.90962186967068,results/moras/cifar10/2026-07-28_22-58-32_18906049/search/
moras,cifar10,FGSM,400,hv,178466.06410168437,results/moras/cifar10/2026-07-28_22-58-32_18906049/search/
moras,cifar10,FGSM,400,r2,0.0016736279422826534,results/moras/cifar10/2026-07-28_22-58-32_18906049/search/
moras,cifar10,FGSM,400,hv_2obj,35.90962186967068,results/moras/cifar10/2026-07-28_22-58-32_18906049/search/
moras,cifar10,FGSM,440,hv,178839.7179775604,results/moras/cifar10/2026-07-28_22-58-32_18906049/search/
moras,cifar10,FGSM,440,r2,0.0015676162038102182,results/moras/cifar10/2026-07-28_22-58-32_18906049/search/
moras,cifar10,FGSM,440,hv_2obj,35.91061896649986,results/moras/cifar10/2026-07-28_22-58-32_18906049/search/
moras,cifar10,FGSM,480,hv,179165.30279210382,results/moras/cifar10/2026-07-28_22-58-32_18906049/search/
moras,cifar10,FGSM,480,r2,0.0014872120134181177,results/moras/cifar10/2026-07-28_22-58-32_18906049/search/
moras,cifar10,FGSM,480,hv_2obj,35.91189505989085,results/moras/cifar10/2026-07-28_22-58-32_18906049/search/
moras,cifar10,FGSM,520,hv,179165.43667107518,results/moras/cifar10/2026-07-28_22-58-32_18906049/search/
moras,cifar10,FGSM,520,r2,0.001483318393344123,results/moras/cifar10/2026-07-28_22-58-32_18906049/search/
moras,cifar10,FGSM,520,hv_2obj,35.911895269524685,results/moras/cifar10/2026-07-28_22-58-32_18906049/search/
moras,cifar10,FGSM,560,hv,179165.6858446265,results/moras/cifar10/2026-07-28_22-58-32_18906049/search/
moras,cifar10,FGSM,560,r2,0.0014829337966384066,results/moras/cifar10/2026-07-28_22-58-32_18906049/search/
moras,cifar10,FGSM,560,hv_2obj,35.911943392908455,results/moras/cifar10/2026-07-28_22-58-32_18906049/search/
moras,cifar10,FGSM,600,hv,179165.7672036323,results/moras/cifar10/2026-07-28_22-58-32_18906049/search/
moras,cifar10,FGSM,600,r2,0.0014814068083431968,results/moras/cifar10/2026-07-28_22-58-32_18906049/search/
moras,cifar10,FGSM,600,hv_2obj,35.911943392908455,results/moras/cifar10/2026-07-28_22-58-32_18906049/search/
moras,cifar10,FGSM,640,hv,179180.14440715368,results/moras/cifar10/2026-07-28_22-58-32_18906049/search/
moras,cifar10,FGSM,640,r2,0.0014800164054592497,results/moras/cifar10/2026-07-28_22-58-32_18906049/search/
moras,cifar10,FGSM,640,hv_2obj,35.911943392908455,results/moras/cifar10/2026-07-28_22-58-32_18906049/search/
moras,cifar10,FGSM,680,hv,179379.16801892102,results/moras/cifar10/2026-07-28_22-58-32_18906049/search/
moras,cifar10,FGSM,680,r2,0.0014242460505143155,results/moras/cifar10/2026-07-28_22-58-32_18906049/search/
moras,cifar10,FGSM,680,hv_2obj,35.912056018933754,results/moras/cifar10/2026-07-28_22-58-32_18906049/search/
moras,cifar10,FGSM,720,hv,179379.27209916187,results/moras/cifar10/2026-07-28_22-58-32_18906049/search/
moras,cifar10,FGSM,720,r2,0.0014224754887160703,results/moras/cifar10/2026-07-28_22-58-32_18906049/search/
moras,cifar10,FGSM,720,hv_2obj,35.912056018933754,results/moras/cifar10/2026-07-28_22-58-32_18906049/search/
moras,cifar10,FGSM,760,hv,179379.52121278655,results/moras/cifar10/2026-07-28_22-58-32_18906049/search/
moras,cifar10,FGSM,760,r2,0.0014212406765745614,results/moras/cifar10/2026-07-28_22-58-32_18906049/search/
moras,cifar10,FGSM,760,hv_2obj,35.91205611412143,results/moras/cifar10/2026-07-28_22-58-32_18906049/search/
moras,cifar10,FGSM,800,hv,179379.5479611323,results/moras/cifar10/2026-07-28_22-58-32_18906049/search/
moras,cifar10,FGSM,800,r2,0.0014212406765745614,results/moras/cifar10/2026-07-28_22-58-32_18906049/search/
moras,cifar10,FGSM,800,hv_2obj,35.91205611412143,results/moras/cifar10/2026-07-28_22-58-32_18906049/search/
moras,cifar10,FGSM,840,hv,179379.654048028,results/moras/cifar10/2026-07-28_22-58-32_18906049/search/
moras,cifar10,FGSM,840,r2,0.0014197135238464237,results/moras/cifar10/2026-07-28_22-58-32_18906049/search/
moras,cifar10,FGSM,840,hv_2obj,35.91205611412143,results/moras/cifar10/2026-07-28_22-58-32_18906049/search/
moras,cifar10,FGSM,880,hv,179383.06092938033,results/moras/cifar10/2026-07-28_22-58-32_18906049/search/
moras,cifar10,FGSM,880,r2,0.001416203017863818,results/moras/cifar10/2026-07-28_22-58-32_18906049/search/
moras,cifar10,FGSM,880,hv_2obj,35.912744648202874,results/moras/cifar10/2026-07-28_22-58-32_18906049/search/
moras,cifar10,FGSM,920,hv,179383.11594000188,results/moras/cifar10/2026-07-28_22-58-32_18906049/search/
moras,cifar10,FGSM,920,r2,0.0014151858891491929,results/moras/cifar10/2026-07-28_22-58-32_18906049/search/
