Key,Value
max_f1,0
max_f2,0
max_f3,0
max_f4,0
min_f1,inf
min_f2,inf
min_f3,inf
min_f4,inf
hyp_log,"[160618.21340647613, 160737.8258061741, 160756.4065640328, 160772.2885135745, 160870.04337496642, 160870.07296047153, 161340.89548111867, 161341.61524928047, 161393.58202968692, 161455.90751974954, 161456.7958418699, 161544.19641254298, 161596.53587744257, 161596.53587744257, 161596.5422681916, 161596.54262122326, 161596.6288831986, 161596.68691788652, 161597.33340888642, 161732.3821945845, 161734.04189855402, 161736.38202358977, 161736.5723812489, 161736.60151579088, 161736.85799230015, 161736.85799230015, 161736.87163441165, 161736.87265241423, 161754.53575616944, 161754.53577740726, 161754.53577740726]"
hyp2_log,"[35.79340302176331, 35.79340302176331, 35.79683730910214, 35.80040321171047, 35.8004042261843, 35.8004042261843, 35.8004042261843, 35.80040427253485, 35.80040427253485, 35.80040427253485, 35.80057125736296, 35.80057127504404, 35.80057134593633, 35.80057134593633, 35.800571481667475, 35.800571481667475, 35.800571481667475, 35.800571481667475, 35.800571481667475, 35.800571520572625, 35.800571520572625, 35.801090962728146, 35.80109103729093, 35.80109108834902, 35.80109135510065, 35.80109135510065, 35.80109135510065, 35.801091585858266, 35.801091585858266, 35.801091590673174, 35.801091590673174]"
r2_log,"[0.007897748071447056, 0.007852489800409711, 0.00781694809604737, 0.007803653191703989, 0.007771808866305322, 0.007771808866305322, 0.007631481038344511, 0.007629069497560387, 0.007623586534536257, 0.00758593127251956, 0.007585308701755562, 0.0075563059231581325, 0.007539325737713656, 0.007539325737713656, 0.007539325737713656, 0.007539325737713656, 0.007539325737713656, 0.007539325737713656, 0.007534966991026208, 0.007509873670185923, 0.007485793880206563, 0.007483856513840733, 0.007483856513840733, 0.007483856513840733, 0.007483856513840733, 0.007483856513840733, 0.007483856513840733, 0.007483856513840733, 0.007477938725851415, 0.007477938725851415, 0.007477938725851415]"
