Key,Value
max_f1,0.019915138996946507
max_f2,0.03267348550069026
max_f3,34.5385
max_f4,0.12
min_f1,0.013880160536903602
min_f2,0.022617551646171474
min_f3,12.3668
min_f4,0.0428
hyp_log,"[175567.60953151525, 175713.9405036397, 175732.7871817579, 175741.1140522731, 175749.32083529737, 175757.0527203583, 175759.96788193233, 175978.47598780802, 175983.90348955189, 175987.43111766267, 175993.2103545418, 175993.66158565233, 176360.1533639163, 176362.48608276827, 176372.61850709346, 176372.71218512132, 176372.71236839436, 176379.5431552483, 176379.5432061156, 176383.83708901898, 176389.30818728948, 176394.03075678655, 176673.35646202127, 176677.74805510792, 176686.25266126884, 176686.90790703657, 176687.81528922642, 176693.79727760592, 176694.79886368167, 176809.14246973846]"
hyp2_log,"[35.75341747662727, 35.75436118658471, 35.75816983813667, 35.759864182089274, 35.76150326518027, 35.763083720202445, 35.76367535513626, 35.76477885921164, 35.76587665645099, 35.76657214973765, 35.7677504139781, 35.76782703677054, 35.76908092526326, 35.76956088750303, 35.77162662575485, 35.77162662575485, 35.77162662699841, 35.77300618691259, 35.77300619724644, 35.77387389463875, 35.774983945866126, 35.77594078141772, 35.776205978598526, 35.77707341524654, 35.778786677924764, 35.77892099104941, 35.77910744825932, 35.78032955046569, 35.78052739962797, 35.78132723316408]"
r2_log,"[0.0033095849927665053, 0.003269600788255711, 0.003239167893696922, 0.003230003199714472, 0.0032184702897112435, 0.0032095745823579823, 0.003206039021240169, 0.003144319680207367, 0.0031387236861425624, 0.003133967692688897, 0.0031274266048457303, 0.0031265644671008273, 0.003028920678086421, 0.0030270157875527887, 0.003016677323423103, 0.0030147723865212818, 0.0030147723865212818, 0.003007149962630069, 0.003007149962630069, 0.003002643471886898, 0.0029964185712845997, 0.002991240522384986, 0.0029250402733940755, 0.0029185456442685645, 0.00290829401272113, 0.0029076718668872422, 0.002906976953554177, 0.0029010736429344987, 0.0029000513532119786, 0.002868655309308835]"
lr_log,[]
