Key,Value
hyp_log,"[131934.26932466193, 131936.39148056236, 131937.57083740152, 131937.58681185276, 131938.26042010088, 131938.26181225874, 131938.5407364942, 131938.5415498551, 131938.5415498551, 131938.74005205138, 131938.8934081268, 131939.25215384449, 131939.25215384449, 131941.44144099977, 131941.44168863338]"
r2_log,"[np.float64(0.9261200378333123), np.float64(0.9080510565985953), np.float64(0.8893582921892371), np.float64(0.8893582921892371), np.float64(0.8958452365144947), np.float64(0.8958452365144947), np.float64(0.8885177979692086), np.float64(0.8885177979692086), np.float64(0.8885177979692086), np.float64(0.8885177979692086), np.float64(0.8890565615839116), np.float64(0.9062124851370257), np.float64(0.9062124851370257), np.float64(0.9062124851370257), np.float64(0.9062124851370257)]"
hyp2_log,"[35.759668401987156, 35.7602761557519, 35.760614392326104, 35.760614392326104, 35.760761187090665, 35.760761187090665, 35.760840108479336, 35.760840108479336, 35.760840108479336, 35.7608969565406, 35.76093852413857, 35.761017069211185, 35.761017069211185, 35.76164434294172, 35.76164434294172]"
