Key,Value
max_f1,0
max_f2,0
max_f3,0
max_f4,0
min_f1,inf
min_f2,inf
min_f3,inf
min_f4,inf
hyp_log,"[160386.79252444507, 160388.4781126671, 160396.87425180123, 160656.60449646105, 160822.55467434847, 161238.24533534553, 161263.654439631, 161386.09250050914, 161386.0925005815, 161791.71428659977, 161808.7739967169, 161810.34030287561, 161810.34030288353, 161810.3768423331, 161810.42123262738, 161810.64622438722, 161824.1334867128, 161825.95679724374, 162841.8368846077, 162843.7226193121, 162981.50174211586, 162982.72000931174, 162982.72000931174, 163277.41852365798, 163277.41852768185, 163310.74942672873, 163310.8905036939, 163310.8905036939, 163311.17958938898, 163379.4476559231, 163379.44878335396]"
hyp2_log,"[35.74691316705264, 35.74691316705264, 35.74714229107588, 35.74714518759586, 35.74717701665231, 35.74717717400009, 35.74717849921385, 35.7471812917961, 35.7471812917961, 35.7471812917961, 35.7471812917961, 35.747537074036835, 35.747537074036835, 35.7475371469115, 35.7475371469115, 35.7475371469115, 35.75058402279265, 35.75060052269764, 35.75060052269764, 35.75060052269764, 35.75060052269764, 35.75060052269764, 35.75060052269764, 35.75060052269764, 35.75060052269764, 35.75060052269764, 35.75060052269764, 35.75060052269764, 35.7506028101555, 35.7506028101555, 35.7506028101555]"
r2_log,"[0.008180670596285366, 0.008180670596285366, 0.00816819180939325, 0.008055953298716976, 0.008014420296536394, 0.007868642174686562, 0.00784508351955934, 0.007800448480887216, 0.007800448480887216, 0.007689599488142138, 0.007664034829669183, 0.007661967244139529, 0.007661967244139529, 0.007660846561228225, 0.007660846561228225, 0.007658297914100405, 0.007637083647491232, 0.007633074675844042, 0.0073059102819290666, 0.007298551123972341, 0.0072552552376096095, 0.007251067022494413, 0.007251067022494413, 0.007154134865198709, 0.007154134865198709, 0.007147441543961674, 0.007144131290059234, 0.007144131290059234, 0.00714303901271874, 0.007122201691817737, 0.007122201691817737]"
