Key,Value
max_f1,2.402976150865908
max_f2,2.6546864068066633
max_f3,44.6572
max_f4,0.1373
min_f1,1.6247962315877278
min_f2,1.8210725740150169
min_f3,7.8833
min_f4,0.0168
hyp_log,"[149838.48143703706, 150564.84949333634, 151024.79862782772, 151578.56295339463, 151843.1941742444, 152698.27214005365, 153488.42547566173, 153499.74439348828, 155032.10630745193, 155034.90090910526, 155125.32555033098, 155799.16421391472, 155803.2675014677, 156119.72265621315, 156129.4877409201, 156209.35880442933, 156841.36165728114, 156995.3821495016, 157041.5314121775, 157502.65764810497, 157503.21017837463, 157869.25147997704, 157870.092633626, 157873.93085104125, 157876.57816693088, 157887.08557945048, 157887.30163771936, 158024.6676343675, 158028.1772808708, 158137.3216058886, 158239.31088399218]"
hyp2_log,"[51.08879872811821, 51.08879872811821, 51.20526700816575, 51.395721104926544, 51.444769285371784, 51.646562580351386, 51.807777377101885, 51.807781169948065, 52.27154796808012, 52.27154796808012, 52.299144695072584, 52.48114577477172, 52.48114577477172, 52.48114577477172, 52.48329137503345, 52.51006983373876, 52.71837142429453, 52.71837142429453, 52.71837142429453, 52.81534497312406, 52.81534497312406, 52.938161876998365, 52.938161876998365, 52.938161876998365, 52.938161876998365, 52.94156179938786, 52.94156179938786, 52.941599780215256, 52.942036442467504, 52.942036442467504, 52.942036442467504]"
r2_log,"[np.float64(0.0934756975831316), np.float64(0.0934756975831316), np.float64(0.09306964777209432), np.float64(0.09238713371601233), np.float64(0.09221828168397705), np.float64(0.09150984223580709), np.float64(0.09095461401665841), np.float64(0.09095461401665841), np.float64(0.08931809641989548), np.float64(0.08931809641989548), np.float64(0.08922013888299443), np.float64(0.08858423602499356), np.float64(0.08858423602499356), np.float64(0.08858423602499356), np.float64(0.0885736912255655), np.float64(0.08848417496951613), np.float64(0.08777382313609852), np.float64(0.08777382313609852), np.float64(0.08777382313609852), np.float64(0.08743636794460209), np.float64(0.08743636794460209), np.float64(0.08701576950105078), np.float64(0.08701576950105078), np.float64(0.08701576950105078), np.float64(0.08701576950105078), np.float64(0.08698954274045836), np.float64(0.08698954274045836), np.float64(0.08698954274045836), np.float64(0.08698954274045836), np.float64(0.08698954274045836), np.float64(0.08698954274045836)]"
hyp_acc_log,[]
hyp2_acc_log,"[958.1184000000003, 958.9724000000003, 992.5648000000001, 1050.3603999999998, 1061.424, 1067.1000000000001, 1078.8128000000002, 1078.8128000000002, 1105.4088000000002, 1105.4088000000002, 1116.1000000000001, 1157.4176000000002, 1157.4176000000002, 1157.4176000000002, 1159.4376000000004, 1162.6900000000003, 1191.0848000000003, 1191.0848000000003, 1192.5392000000002, 1196.9196000000002, 1196.9196000000002, 1198.0628000000002, 1198.0628000000002, 1198.0628000000002, 1198.0628000000002, 1198.9088000000004, 1198.9088000000004, 1199.2288000000003, 1199.2288000000003, 1199.2288000000003, 1199.2288000000003]"
total_time_search,16253.615999221802
