Key,Value
max_f1,0
max_f2,0
max_f3,0
max_f4,0
min_f1,inf
min_f2,inf
min_f3,inf
min_f4,inf
hyp_log,"[163990.9009190671, 164013.55473226306, 164073.4243332874, 165082.6348058355, 165086.77922786583, 165117.12194727978, 166934.1633239841, 166934.1633239841, 167545.38830318965, 167545.63819118575, 167546.05657448914, 167549.72923775655, 168302.76142440925, 168302.76831364943, 168302.77782752545, 168302.9863164544]"
hyp2_log,"[35.790056710327526, 35.79260906827195, 35.805904203053124, 35.812478367120065, 35.81285327896385, 35.813844734763265, 35.813844734763265, 35.813844734763265, 35.813844734763265, 35.813844734763265, 35.81384474427767, 35.81428083308002, 35.82480697246192, 35.82480697246192, 35.82480697246192, 35.82480697246192]"
r2_log,"[0.006836418645911077, 0.006788655743276921, 0.006698128830309405, 0.0063518300072395225, 0.0063491851828726435, 0.006336485892850741, 0.00573872528623139, 0.00573872528623139, 0.005577323439674703, 0.005577323439674703, 0.005577323439674703, 0.005567876265469605, 0.005245746682569537, 0.005245746682569537, 0.005245746682569537, 0.00524238571453415]"
