Key,Value
max_f1,4.3950259773819536
max_f2,4.568656479870832
max_f3,46.4988
max_f4,0.161
min_f1,3.8988931620562517
min_f2,4.095147132873535
min_f3,8.2954
min_f4,0.029
hyp_log,"[67395.57751048672, 67999.54350156059, 69408.80287763893, 69657.21487100334, 70891.73171750046, 71093.10135054638, 71116.94665931597, 71327.9723320297, 71505.0109535185, 72126.33095094151, 72831.32603502278, 73116.2138357769, 73132.48971872045, 73136.51270416827, 73136.52927152201, 73233.42591068092, 73235.24431728697, 73525.7592338946, 74437.08314900029, 74439.70390610083, 74439.74822757815, 74440.34366436525, 74440.40553539932, 74440.40820419435, 74441.25318057417, 74441.34204192628, 74441.34204192627, 74487.0907048271, 74487.22938509652, 74487.9512293509, 74490.39071728692]"
hyp2_log,"[23.031218053239897, 23.15746412563731, 23.593227807116335, 23.621283126794342, 23.955406126708308, 23.957245497936608, 23.960321286400692, 24.01655354099671, 24.077428886872543, 24.26828241257539, 24.51051760190439, 24.60899446899515, 24.60996006320487, 24.60996006320487, 24.60996006320487, 24.60996006320487, 24.60996006320487, 24.706842660355232, 25.020178499606807, 25.020178499606807, 25.020178499606807, 25.020178499606807, 25.020178499606807, 25.020178499606807, 25.020178499606807, 25.020178499606807, 25.020178499606807, 25.020178499606807, 25.020178499606807, 25.020178499606807, 25.020178499606807]"
r2_log,"[np.float64(0.21182320147079498), np.float64(0.21116158511748892), np.float64(0.2088981169895281), np.float64(0.2087625371492295), np.float64(0.2069988621001922), np.float64(0.2069811565526965), np.float64(0.20697635150851723), np.float64(0.2067222235816851), np.float64(0.20640203496796214), np.float64(0.2054366969739045), np.float64(0.2041996605458666), np.float64(0.2036957739268895), np.float64(0.20368384663028985), np.float64(0.20368384663028985), np.float64(0.20368384663028985), np.float64(0.20368384663028985), np.float64(0.20368384663028985), np.float64(0.20318810870930318), np.float64(0.20159366628261663), np.float64(0.20159366628261663), np.float64(0.20159366628261663), np.float64(0.20159366628261663), np.float64(0.20159366628261663), np.float64(0.20159366628261663), np.float64(0.20159366628261663), np.float64(0.20159366628261663), np.float64(0.20159366628261663), np.float64(0.20159366628261663), np.float64(0.20159366628261663), np.float64(0.20159366628261663), np.float64(0.20159366628261663)]"
hyp_acc_log,[]
hyp2_acc_log,"[44.687999999999974, 45.27680000000002, 56.23200000000004, 58.481600000000014, 64.3168, 64.5888, 65.0228, 70.466, 70.7024, 72.02680000000001, 73.45439999999995, 75.0252, 75.0252, 77.28240000000001, 77.28240000000001, 77.28240000000001, 77.28240000000001, 79.31320000000004, 88.1908, 88.1908, 88.1908, 88.1908, 88.1908, 88.1908, 88.1908, 88.1908, 88.1908, 88.1908, 88.1908, 88.1908, 88.1908]"
total_time_search,20325.95351743698
