Key,Value
max_f1,2.015310764312744
max_f2,2.341520309448242
max_f3,53.8568
max_f4,0.1643
min_f1,1.712166256374783
min_f2,2.075481101318642
min_f3,7.6211
min_f4,0.0155
hyp_log,"[142683.22810826203, 142889.53406580037, 143575.01615285198, 143659.14646123306, 144094.8802768676, 144204.4088073771, 144807.85135597183, 145550.86218342275, 145909.6831325836, 146411.76800539708, 146661.04354145602, 146823.9494517419, 147184.44194572757, 147867.24562065204, 147961.8536761293, 148238.36507631923, 148295.76078232977, 148677.97468030106, 148753.85506090464, 148827.20007562824, 148946.98596738983, 149259.2137029736, 149300.9081653971, 149571.33393412214, 149756.15884146627, 150056.53989630844, 150360.22393349643, 150360.69964781505, 150553.51889280416, 150939.34585224284, 151023.29321717512]"
hyp2_log,"[48.19839244039316, 48.27092198645166, 48.502406419202174, 48.5250877149276, 48.67117264004879, 48.70558275065784, 48.80726598784707, 48.91874001745809, 49.039503221859384, 49.11292981784275, 49.196357817317285, 49.2512497469462, 49.37222887847174, 49.46052735915931, 49.492798604462386, 49.58238043560147, 49.60220615275796, 49.71547077442339, 49.741154049056426, 49.7655421005952, 49.803110387221075, 49.908507223145534, 49.920984986598036, 50.01170051273149, 50.073438409496575, 50.17437572248418, 50.24105838151511, 50.24119692256836, 50.306346461716664, 50.43606802569136, 50.46399291732754]"
r2_log,"[np.float64(0.1689565708412328), np.float64(0.16847154817399781), np.float64(0.16727916446649138), np.float64(0.16713308742587657), np.float64(0.16631394411062397), np.float64(0.16611727072683344), np.float64(0.1655383855790784), np.float64(0.16489866928077698), np.float64(0.16425539353604382), np.float64(0.1638270594620421), np.float64(0.163386009966058), np.float64(0.16305643937469047), np.float64(0.16237933108736993), np.float64(0.16188647228195524), np.float64(0.16171823835418478), np.float64(0.16122034867354412), np.float64(0.1610899433517889), np.float64(0.16047612934707595), np.float64(0.16030687665977272), np.float64(0.1601712496907579), np.float64(0.15996378496600092), np.float64(0.1593833246523601), np.float64(0.15931833305081428), np.float64(0.15879470878323879), np.float64(0.1584830735802707), np.float64(0.157933080620901), np.float64(0.15756038118280108), np.float64(0.15756038118280108), np.float64(0.1571665295303983), np.float64(0.15648374034184903), np.float64(0.156351037989814)]"
lr_log,[]
