algorithm,dataset,attack,evaluations,indicator,value,dir
nsga-net,cifar10,FGSM,80,hv,150712.0917522417,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,80,r2,0.15052680703904614,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,80,hv_2obj,51.298934863021195,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,120,hv,151475.24674117062,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,120,r2,0.15052680703904614,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,120,hv_2obj,51.298934863021195,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,160,hv,152213.07025261878,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,160,r2,0.14948193692603567,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,160,hv_2obj,51.47295262228124,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,200,hv,152604.10061433507,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,200,r2,0.14948193692603567,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,200,hv_2obj,51.47295262228124,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,240,hv,152913.54136569682,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,240,r2,0.14900612765393506,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,240,hv_2obj,51.57549403495973,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,280,hv,153609.7440058265,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,280,r2,0.14754378587087688,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,280,hv_2obj,51.81303679856078,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,320,hv,153653.24321162648,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,320,r2,0.14753337124892738,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,320,hv_2obj,51.81643997918871,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,360,hv,154271.5344379397,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,360,r2,0.14753337124892738,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,360,hv_2obj,51.81643997918871,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,400,hv,154273.67839093247,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,400,r2,0.14753337124892738,search-NSGA-Net-micro-20260907-034602
