Key,Value
max_f1,1.9920239492698952
max_f2,2.2840800594400474
max_f3,54.4056
max_f4,0.1667
min_f1,1.7025472941222015
min_f2,2.0616708110879967
min_f3,7.9939
min_f4,0.0173
hyp_log,"[143481.25070581457, 144193.67031908836, 144538.5416461944, 144732.36546220529, 145270.4549724824, 145543.2759010499, 146235.37403039113, 146486.69112942572, 146591.26633942162, 146702.25930780813, 147419.83964398957, 147605.0236736841, 147761.8321054234, 148028.11862055608, 148207.0722393056, 148629.49063691017, 148770.27664142154, 148872.13413870838, 148991.5315913947, 149275.47592407034, 149618.04189052017, 149787.1967323048, 150000.7263249298, 150025.82687348436, 150101.28339596363, 150305.7284145125, 150420.77874283624, 150422.42056535574, 151051.0002202627, 151109.64759770912, 151365.0522281004]"
hyp2_log,"[48.46922247841656, 48.694563434989035, 48.810314712272906, 48.8764453580651, 49.05443679474765, 49.15041923537838, 49.3815318590567, 49.468148452466416, 49.49995603953297, 49.53572063317153, 49.649789603455304, 49.71347360351037, 49.76360145824243, 49.854322568364665, 49.9132084291792, 49.92331915067479, 49.970681777217656, 50.00468597269122, 50.04470155691005, 50.14133859730363, 50.257192459303255, 50.31463521637287, 50.38659684781917, 50.39461696838448, 50.41999104523307, 50.48903227290599, 50.52759826985409, 50.52795990651505, 50.52820622132054, 50.54760480433931, 50.63108897369278]"
r2_log,"[np.float64(0.16735335791454659), np.float64(0.1661010236454863), np.float64(0.16543892712787056), np.float64(0.16501125195371358), np.float64(0.16407895011488682), np.float64(0.1634740225483549), np.float64(0.1622926118051948), np.float64(0.16178610899239904), np.float64(0.16163597193108079), np.float64(0.16141782428624676), np.float64(0.16078700270580742), np.float64(0.16043652063167904), np.float64(0.1601925458660684), np.float64(0.15968935322519662), np.float64(0.1593474949385561), np.float64(0.15928495784644442), np.float64(0.15896937097220856), np.float64(0.15878973112508055), np.float64(0.15859115764656936), np.float64(0.157950204439002), np.float64(0.15739783916841946), np.float64(0.15701662570819397), np.float64(0.15664208617885927), np.float64(0.15660490020966267), np.float64(0.15646597530499087), np.float64(0.15613520801934944), np.float64(0.15595217277209375), np.float64(0.15595217277209375), np.float64(0.15595217277209375), np.float64(0.1558234859161503), np.float64(0.1553690404857409)]"
lr_log,[]
