Key,Value
max_f1,2.004726462894016
max_f2,2.292620053997746
max_f3,54.3606
max_f4,0.1683
min_f1,1.6984350902062875
min_f2,2.0680591000450983
min_f3,9.4602
min_f4,0.0244
hyp_log,"[144053.24792594224, 144448.7388826417, 144584.11229450474, 145217.47533529185, 145585.36080777014, 145982.6967521531, 146186.85526087397, 146269.7457356286, 146461.21792167446, 146805.28856594255, 146990.396393467, 147181.946287194, 147520.87361853605, 148128.81454025276, 148213.33778291545, 148254.92693098928, 148459.83380561418, 148762.94177317753, 149103.34084444182, 149228.86041667627, 149438.25489850098, 149516.68171071995, 149655.32467214222, 149793.19062910517, 149969.22865328036, 150094.21803942876, 150106.77931824353, 150425.5964929637, 150743.09768205657, 150744.156556132, 150747.54860506603]"
hyp2_log,"[48.65953540437788, 48.7974568889311, 48.842543610938336, 49.05540607518836, 49.10781948083723, 49.23960776180361, 49.30510692564631, 49.33290713661101, 49.3955646485756, 49.51328276083683, 49.57741137254983, 49.64150632733311, 49.75466817806843, 49.84592272380309, 49.87407696095983, 49.887362313719066, 49.95717944072196, 50.01709771311607, 50.132388660776435, 50.17333243900046, 50.2444543414948, 50.27030640416697, 50.31711386800628, 50.363304636513455, 50.4236634233469, 50.45348679037209, 50.456900023276525, 50.56607583424532, 50.612761986489424, 50.61282259366, 50.61314085789879]"
r2_log,"[np.float64(0.16657332644645567), np.float64(0.16571744997239507), np.float64(0.16550583250575598), np.float64(0.16430366186141723), np.float64(0.164016564318392), np.float64(0.16326809980594087), np.float64(0.16283202203218114), np.float64(0.16264869575045432), np.float64(0.16228376079332069), np.float64(0.16163314757330977), np.float64(0.1613246885507864), np.float64(0.16089840328754457), np.float64(0.16031503308108014), np.float64(0.1597791742834092), np.float64(0.15964622046083982), np.float64(0.15956374145861035), np.float64(0.15909800233091353), np.float64(0.15874665991966658), np.float64(0.15818038143268004), np.float64(0.15796906000490826), np.float64(0.15757562125487362), np.float64(0.15740426572471714), np.float64(0.15718164486049668), np.float64(0.15693438888387212), np.float64(0.15656345265649538), np.float64(0.15637824841864906), np.float64(0.15635889509369724), np.float64(0.15576299910786762), np.float64(0.1555415769053335), np.float64(0.1555415769053335), np.float64(0.1555415769053335)]"
lr_log,[]
