Key,Value
max_f1,0.08191683812019153
max_f2,0.04068484493555167
max_f3,139.2005
max_f4,0.458
min_f1,0.011945044468992796
min_f2,0.021814016271860172
min_f3,45.1973
min_f4,0.1441
hyp_log,"[163469.14655739584, 164021.04767497114, 164021.04773804074, 164027.6330791692, 164028.64429508697, 164515.28727450236, 164515.36835775254, 165817.55154935142, 165818.6200418776, 165818.63049819658, 165819.28876902233, 165823.11394205643, 165835.90253056082, 165835.9381823276, 165839.10411392216]"
hyp2_log,"[35.77408282909034, 35.79121418251743, 35.79121418251743, 35.79121978883204, 35.79122132688202, 35.79421850588809, 35.794218542095784, 35.79421855815783, 35.79421857276347, 35.7942197727348, 35.79422250085898, 35.795010675612104, 35.79770033895829, 35.7977008604971, 35.79770224519067]"
r2_log,"[0.007033746270937567, 0.006774148356513525, 0.006774148356513525, 0.0067723874463400825, 0.006770047548253015, 0.006603340299868645, 0.006603340299868645, 0.006198884621112707, 0.006188777098593391, 0.006188777098593391, 0.0061878827684094095, 0.00618494646439325, 0.006173723277599906, 0.006173255361267169, 0.0061641272094342964]"
total_time_search,78441.05391716957
