Key,Value
max_f1,0.01058789480668612
max_f2,0.01710889343267832
max_f3,220.0422
max_f4,0.7043
min_f1,0.004343364082085781
min_f2,0.01105665780412845
min_f3,34.5426
min_f4,0.0826
hyp_log,"[171320.84404660857, 171329.8323796887, 171334.36475833046, 171337.96633250226, 171342.15766436438, 171342.15827816143, 171342.15827816143, 171342.2408862296, 171342.2408862296, 171342.2408862296, 171344.2406652088, 171344.2410081215, 171344.2410081215, 171344.24128871405, 171344.2412905744]"
hyp2_log,"[35.90263509209247, 35.90461197063233, 35.905592522929965, 35.90644882090494, 35.907431454804296, 35.90743163691645, 35.90743163691645, 35.90743170806196, 35.90743170806196, 35.90743170806196, 35.90764703778478, 35.90764710553577, 35.90764710553577, 35.90764716430489, 35.90764716430489]"
r2_log,"[0.003939792790520605, 0.003932438252640258, 0.003925529091461105, 0.0039194951629738396, 0.003912570693055189, 0.003912570693055189, 0.003912570693055189, 0.003912570693055189, 0.003912570693055189, 0.003912570693055189, 0.00391105325447446, 0.00391105325447446, 0.00391105325447446, 0.00391105325447446, 0.00391105325447446]"
total_time_search,87944.05825400352
