Key,Value
max_f1,4.455462279143156
max_f2,4.672716123086435
max_f3,38.8393
max_f4,0.1315
min_f1,3.982516951031155
min_f2,4.111313819885254
min_f3,8.3896
min_f4,0.0307
hyp_log,"[67656.62111882567, 68372.8515478517, 68495.95556425063, 69606.40672702511, 69802.33832980737, 69850.70647100787, 69873.99786616139, 70088.2542764392, 70162.33312006053, 72209.44797208295, 72229.19460501528, 72624.33033773892, 72823.64011994281, 72838.41504794982, 72854.21608697684, 72859.94509741018, 72863.00299504632, 72870.28210538023, 72907.38708589121, 72907.839251473, 72914.49445544292, 72918.41739777972, 72921.47332720958, 72954.84166930796, 72990.67789185575, 72995.46003932723, 72997.21846800018, 73003.69292897513, 73004.80709510835, 73007.26844054363, 73007.73222269591]"
hyp2_log,"[23.130479339319265, 23.271547149217373, 23.274573911978383, 23.614044838816827, 23.674943300908893, 23.674943300908893, 23.681606252974113, 23.747206482185817, 23.747206482185817, 24.41449436502477, 24.419152541258885, 24.485342206511266, 24.48833547458886, 24.48833547458886, 24.493232541034523, 24.493718948319398, 24.493718948319398, 24.493783503656434, 24.505457793224576, 24.505457793224576, 24.50628742954821, 24.506614354180122, 24.50761659001773, 24.50761659001773, 24.519856982065104, 24.519856982065104, 24.52046635322119, 24.52046635322119, 24.52046635322119, 24.521305445450384, 24.521305445450384]"
r2_log,"[np.float64(0.21134104828480854), np.float64(0.2105859000477607), np.float64(0.21056526774965909), np.float64(0.2087837682467529), np.float64(0.2084660159933552), np.float64(0.2084660159933552), np.float64(0.20845560078481057), np.float64(0.20810219563828897), np.float64(0.20810219563828897), np.float64(0.20459688614839983), np.float64(0.20459688614839983), np.float64(0.2042655276400497), np.float64(0.20425523559901332), np.float64(0.20425523559901332), np.float64(0.20425523559901332), np.float64(0.20425523559901332), np.float64(0.20425523559901332), np.float64(0.20425523559901332), np.float64(0.20419378644883693), np.float64(0.20419378644883693), np.float64(0.20419378644883693), np.float64(0.20419378644883693), np.float64(0.2041847747128172), np.float64(0.2041847747128172), np.float64(0.20412768521824076), np.float64(0.20412768521824076), np.float64(0.20412768521824076), np.float64(0.20412768521824076), np.float64(0.20412768521824076), np.float64(0.20412612264751165), np.float64(0.20412612264751165)]"
hyp_acc_log,[]
hyp2_acc_log,"[43.21119999999995, 44.01599999999995, 49.66159999999995, 54.45679999999996, 55.02439999999995, 55.65399999999994, 55.65399999999994, 56.39999999999991, 64.12480000000002, 68.46480000000007, 68.46480000000007, 70.83359999999998, 70.83359999999998, 70.83359999999998, 72.60000000000004, 72.98000000000002, 73.04800000000002, 73.04800000000002, 73.67319999999997, 73.67319999999997, 74.08600000000003, 74.14960000000002, 74.82759999999998, 74.82759999999998, 79.52880000000002, 79.52880000000002, 79.52880000000002, 79.52880000000002, 79.52880000000002, 79.52880000000002, 79.52880000000002]"
total_time_search,21460.250323295593
