Key,Value
max_f1,0.023446305927175743
max_f2,0.023560908570503577
max_f3,130.4791
max_f4,0.4125
min_f1,0.004176703217224433
min_f2,0.009864735178267345
min_f3,44.2747
min_f4,0.1163
hyp_log,"[164605.16910748745, 165088.9047949768, 165095.33991378784, 165344.9937586454, 165351.90659049284, 165374.4394235537, 165375.45678278763, 165531.2607575639, 166076.90104541063, 166778.59701389686, 167256.54078637817, 167256.62023697264, 167259.5537943911, 167261.22548569698, 167261.2694063501]"
hyp2_log,"[35.906706924841814, 35.906707212658006, 35.90804408449691, 35.9080442800639, 35.909473051093656, 35.91452457809136, 35.91452469705852, 35.91452469705852, 35.91479396086035, 35.91479396086035, 35.91479396086035, 35.91479396086035, 35.91542576785819, 35.91579215934755, 35.91579215934755]"
r2_log,"[0.006094339352329935, 0.005938804880573486, 0.005933832396542523, 0.005852019107359874, 0.0058419518272408285, 0.005812723399970976, 0.005812723399970976, 0.005761774206717181, 0.0055824770356127, 0.00535323001820282, 0.005197704183366741, 0.005197704183366741, 0.0051953546560810585, 0.005193992030157069, 0.005193992030157069]"
total_time_search,82904.94177484512
