Key,Value
hyp_log,"[135258.58284008456, 135263.11294665822, 135265.1558887118, 135267.20927563743, 135267.20927563743, 135267.63006252446, 135267.63006252446, 135268.42808392827, 135268.42808392827, 135268.42808392827, 135268.42808392827, 135268.4280839764, 135268.42810305292, 135268.43405449987, 135268.43406876113, 135268.43406876113, 135268.43406876113, 135268.43406876113, 135268.43495091962, 135268.43495091962, 135268.4578632016, 135268.45833017965, 135270.4057599231, 135270.40724557138, 135270.40724557138, 135270.40724557138, 135270.40724557138, 135271.3309586129, 135271.3309586129, 135271.3309586163]"
r2_log,"[np.float64(0.881597206972458), np.float64(0.8756085783925623), np.float64(0.8793295294302528), np.float64(0.8880811430687059), np.float64(0.8880811430687059), np.float64(0.8847273782923464), np.float64(0.8847273782923464), np.float64(0.898035575526006), np.float64(0.898035575526006), np.float64(0.898035575526006), np.float64(0.898035575526006), np.float64(0.898035575526006), np.float64(0.898035575526006), np.float64(0.898035575526006), np.float64(0.898035575526006), np.float64(0.898035575526006), np.float64(0.898035575526006), np.float64(0.898035575526006), np.float64(0.898035575526006), np.float64(0.898035575526006), np.float64(0.8928917037664161), np.float64(0.8847709524179146), np.float64(0.9021439198644068), np.float64(0.9091651125993316), np.float64(0.9091651125993316), np.float64(0.9091651125993316), np.float64(0.9091651125993316), np.float64(0.9094626807739623), np.float64(0.9094626807739623), np.float64(0.9094626807739623)]"
hyp2_log,"[35.89884618246674, 35.90005966635351, 35.900631980859735, 35.901115093842854, 35.901115093842854, 35.901232963164986, 35.901232963164986, 35.90145650207204, 35.90145650207204, 35.90145650207204, 35.90145650207204, 35.90145650207204, 35.90145650742306, 35.90145650742306, 35.90145651142339, 35.90145651142339, 35.90145651142339, 35.90145651142339, 35.90145651142339, 35.90145651142339, 35.90145651142339, 35.90145651142339, 35.90196172978251, 35.90196172978251, 35.90196172978251, 35.90196172978251, 35.90196172978251, 35.902200826524194, 35.902200826524194, 35.902200826524194]"
